text,label
i duduk selama iklan levis sehingga mereka tahu bahwa saya tidak mendukung mereka senjata kontrol sikap,0
turis berlibur dengan orang tuanya menempatkan stiker di tiang kalkun sementara orang tuanya makan restoran dan Anda sebut dukungan itu,0
Suamiku yang membuatku gemetar akan melakukan sesuatu malam ini saat aku memberi makan mereka lagi.,1
kejahatan negro terorganisir,1
Superman ditulis oleh orang Yahudi tentang fantasinya menghancurkan fasis Kek hanya fyi,1
Dia mengeja homo dengan e Anda begitu keren lol,1
Pelacur dan pelacur adalah kata-kata lucu dan saya berterima kasih kepada pengguna untuk itu,0
sen. lee begitu tenang menenangkan. tidak psikotik seperti Yahudi.,1
pulang dan menemukan kucingku tidur di bantalku;c i love that niggah.,1
Ada yang tahu ada kebanggaan kaum muda kulit putih di daerah selatan?,0
sekrup cowgirls negro bitches,1
kemarin aku mabuk asl maaf untuk tweet terbelakang,1
bcz orang-orang sialan kikes membiarkan muslim araps di negara kita sementara mereka membunuh muslim yang sama Arab di sebuah kikes tanah mencuri dari mereka sebagai untuk nazi fucking kikes Anda nazies seperti u,1
i memiliki . sub compact dan a. xdm.,0
Apa yang kau pecundang menyedihkan yang jacks off ke mudshak yang tidak akan kencing pada dirinya jika ia berada di api memukul goy patreon nya dia mungkin melihat Anda lo,1
Anda mencoba untuk mengatakan ofay?,0
"menjadi orang Kristen yang baik bahwa dia, ia meminta Tuhan untuk cadangan properti nya. pantai virginia hanya sedikit berdampak. Anda tahu doa klub, Tuhan cadangan saya dan saya, ke neraka dengan orang lain.",1
sistem pengungsi canada tidak berfungsi tapi baik kebajikan sinyal kepala udara alias pm media yang tidak jujur maupun perawatan pengecut dapatada justintrudeau cdnpoli cdnimm,1
Oama mengklaim ekonomi yang kuat miliknya dan pelosi menyalahkan ekonomi buruk pada truf.,1
tidak ada di pihak kita terutama bahwa tikus kike shapiro ia tidak pernah truf shadowcon,1
oh sial kau pergi ke sana,1
Apa kabar banci?,0
tidak sialan wit tidak lagi hogs mendapat yang saya inginkan;;;;;;;,1
Sepupuku homo.,1
"Pertama sikat gigimu sebelum kau kembali padaku, dasar anak kecil praremaja.",0
hanya sampah putih menonton sepak bola.,1
torgator umpan;,0
Selamat... yang hebat... jangan biarkan beberapa masalah merusak suasana... dia akan senang.,1
Kau sangat valid,0
Suci omong kosong pengguna di twitter adalah negro meme pusat melihat permata ini dari truf un pidato,1
Apa negro berpikir mengunci alat elektronik dan pisau cukur itu rasis juga? Saya harap mereka semua kembali ke Afrika tapi jangan membuatnya karena perahu mereka tenggelam dan mereka semua tenggelam.,1
"obama memiliki keanggotaan di pangeran aula untuk pondok hitam dan akan menjadi presiden berikutnya, menurut orang ini youtube ?",0
"Aku punya gaya klasik men-tweet, troll, tweet lesbi, daftar, dll, gilanya berapa banyak negro men-tweet seperti aku sekarang;",1
"hey! aku akan mendapatkan semacam burung tato di tubuh saya, disertai dengan situasi jangkar. tidak ada yang melakukan itu sekarang, kan?",0
mengapa seperti persen dari wanita mtg yang dikenal sebagai firexian,0
"pacarku, aku bercanda kau tidak, makan bacon tanpa mencelupkannya ke dalam bak krim mentega yang sudah ditata. apa kau ini, burung?",0
Juga orang asia mu kau orang cina dengan kebetulan disini adalah mao dan boneka tikus kike yang menangani masalah ini kau harus muak dengan hama juga yang bertanggung jawab atas kematian jutaan orang Asia,1
setelah mereka mengmantrainya seperti frida,0
Cari orang kampung baru!!,0
Kau seorang homo;kau penggemar texas...,1
liberal sangat menyedihkan! bersalah sampai terbukti bersalah berarti banyak? demokrat harus melihat partai mereka sendiri jika mereka membutuhkan pemerkosa untuk menggantung! kavanaughisnocent walkaway fromdemocrats. liberal adalah lurus dari pitts neraka url,1
"satu-satunya kata yang bisa kumengerti dari blackjesus adalah negro... sangat kecewa dalam acara ini. aronmacgruder hal pukulan, imo.",1
tidak ada cuz redskins adalah jus sampah rt permainan minggu ini. masih persaingan terbaik dalam olahraga,0
ini adalah pengungsi yang Eropa harus mengambil,0
"Aku memang dilarang, tapi aku tak ingin kembali ke tempat yang kotor itu. Jangan menjadi orang asing di Gab, cinta posting Anda",1
lol jalang ini bodoh ini begitu dipicu mulai spamming saya dengan membunuh disebutkan terbelakang,1
Siapa yang peduli jika tidak halal ...,1
mendapatkan ke jantung masalah bekerja juga.,0
pengguna pengguna duh tentu saja dia akan terkenal di Afrika Selatan tapi Taylor berkulit putih seperti F tapi masih terkenal di Asia aus Europe dll bahkan Afrika Selatan,0
Indiana tidak akan memberikan niccas ini kotoran ... mereka berpose untuk memenangkan pertandingan terakhir!,1
Kau benar sekali partai demokratis untuk perbudakan dan pengendalian senjata pronazi,1
Huggop adalah lelucon,0
Apel perlu menambahkan beberapa emoji berwarna,0
itulah kenapa aku sangat marah saat ini bukan benar-benar moen hanya paman tua yang hebat mencari pantat wanita,1
New York yankees lebih baik mulai bertindak seperti juara bc thats apa yang Anda saya memiliki banyak pinjaman mahasiswa dan banyak waktu untuk datang ke bronx untuk shakeyellmotify masing-masing dan setiap salah satu dari Anda jutawan pinstriped saya percaya pada Anda dan im menonton,0
hari diari noah sup mammoth wol sangat lezat.,0
sekolah ghetto sebagai fuck,1
lmfao ini aca hal yang sangat lucu siapa tf melakukan Anda semua berpikir Anda semua adalah ndingoyitha eyam imali,0
"Auspol cacat meskipun mereka berada dalam banyak cara sebagai individu, kami pekerja pm selalu berjuang dan mencapai banyak untuk bangsa. baru-baru ini, selain kontrol senjata, apa yang telah lnp benar-benar dilakukan untuk bangsa??? pergi, membuat daftar.",0
Aku tidak mengerti bagaimana itu; lemah untuk memberikan apa-apa untuk jeter ketika astros hampir tidak memiliki sejarah dengan yankee,0
Aku sudah mencoba tapi karma itu menyebalkan.,0
y;all whitey gots to pay fo da preparation,1
"Dengan perkataan dan perbuatan mereka, mereka menyatakan diri setia mendukung genosida bangsa kita.",1
wanita jalang ini,1
gerakan meto telah ternyata hanya cara hidup hitam penting dan antifa ternyata. dimulai sebagai penyebab yang layak dan kemudian hancur oleh sekelompok bandwagonists. lebih berbahaya daripada baik.,0
"dalam hardcopy versi lain, fotokopi dari sebuah itu membaca kekuatan, posisi, dan hak istimewa, dan sekarang membaca kekuatan, kehadiran, dan hak istimewa.",0
pengguna pengguna pengguna pengguna pengguna pengguna pengguna saya demokrat Anda tidak tahu sisi saya orang kulit putih mendapatkan disebut imigran dan diminta untuk kembali ke tempat mereka berasal juga,0
Lucu. Jadi mengapa demokrat dan tokoh media utama melihat tidak lemon membela antifa?,0
kebanyakan orang kulit putih aneh tahu rasa sakit dari marjinalisasi sosial namun mereka mengpinggirkan orang aneh warna ketika datang ke kencan,0
pengguna setidaknya persen yang baik tidak menyukainya karena ew itu seperti film koboi ya u sialan menghambat bahwa seluruh titik,1
Semua yang kita di sini adalah sebuah britain badai mengatakan bahwa imigrasi besar putih merugikan bangsa kita untuk alasan yang kita telah memberikan waktu demi waktu.,1
truf tidak digunakan untuk imigran tetapi diktator baik-baik saja wow,0
Aku di barat daya missouri sekitar satu jam barat branson. Aku mulai mereka dalam minggu st berbaris. Aku mentransfer mereka di luar minggu st Mei.,0
"Oke, aku mencintaimu dan kau atasanku dalam permainan bertarung dan kau mungkin mendapatkan lebih banyak pelacur juga.",1
"u harus memperlambat coon hrs ini semua yang mereka tahu adalah cinta n hip hop, lebron, amp; palsu cinta kutipan",1
solusi mudah mengebiri setiap pasir negro yang melakukan kejahatan kekerasan,1
Tuhan memberkatimu Tuhan wanita mengasihi Anda berharap suatu hari nanti Anda membuat tindakan positif pada seseorang yang membutuhkannya seperti alien ilegal,0
Lucu bagaimana mereka membawa jutaan ragheads dan kemudian jalang tentang sentimen anti kike,1
babes kita membeli brazilian dan Peru tidak benali,0
Anda perlu menerima kenyataan bahwa Anda berdua hipster homo.,1
Hyungwon mengatakan ini adalah fansign saya Anda semua akan datang ke jalur cangkul,0
pengguna pengguna pengguna americans datang sebelum alien trump ilegal tampaknya menjadi satu-satunya politisi yang percaya ini,0
cara terbaik untuk memecahkan masalah negro adalah untuk mengambil sepotong tanah memaksa negro ke tanah membangun dinding di sekitarnya dan panggilan negara negro dalam satu tahun negro akan membunuh satu sama lain off,1
Kapten Kirk Hoe!,1
fuck my rick ?,1
Anggota dewan yang berteriak pada nazi pada korban dari perawatan anak-anak dan ini akan menjadi lebih buruk di bawah jeremycorbyns sosialis britain muslims adalah kaum kiri maga mcga mega patriot konservatif url,0
dan beritahu kami konteksnya... berapa banyak jumlah penampil jaringan TV yang turun selama periode yang sama? oh tentang hal yang sama?,0
apakah kita bisa memilih wanita mana yang pertama?,0
India memotong impor minyak iranian sebelum batas waktu novermber url tcot maga reditioning,0
pemandu tur pengguna pengguna dan di sini Anda akan melihat caucasia sejati hanya menjadi putih,0
tahan,1
"chburashka yakin akan menjadi hal yang bodoh dan bodoh kadang-kadang, bukan?",0
Aku benar-benar merasa kasihan pada wanita heteroseksual. Aku yakin sekali tidak ingin menghisap penis. Aku merasakan rasa sakitmu.,1
pembangkangan...... menggunakan wanita yang sebenarnya sebagai laboratorium rekayasa genetik untuk semua klon alami... atau sesuatu... homo rome,1
ok ada film aksi hidup wanita eletra dan gadis dina begitu gay,0
"Ibuku membuatkanku brownies, itu adalah segalanya.",0
tidak bisa dihentikan! qb ini tidak mungkin baik bisa dia? harus merasa untuk ia perlu mentransfer. tidak bisa membantu tetapi memiliki perasaan lucu dia akan menyimpan bam pada beberapa titik tahun ini. tidak pernah tahu.,0
kita harus membunuh orang kulit putih setiap hari sampai penghuni Gregfell ditempatkan di rumah mewah blog pos Huddingington,1
setelah itu dia dilempar ke bawah kereta api ...,0
menyebarkan pesan tentang Yahudi sekarang lebih tenang tingkat yang alami dan baik selamat Anda tahu masalah langkah berikutnya adalah untuk melakukan sesuatu tentang hal itu,1
bull! berapa g.soros membayar Anda untuk pernyataan Anda terhadap presiden luar negeri?,0
itu membuat saya sakit melihat semua orang kulit hitam dan Asia.,1
Jika mereka pernah menerima bahwa ada perbedaan mental antara ras mereka akan menempatkan sekop pertama kotoran ke dalam kuburan multikulturis.,0
dam bitch you aint gone say hay,1
kiri tidak menyerang saya karena saya seorang pria kulit putih atau rasis jika itu benar mereka tidak akan menyebut hitam konservatif coons atau menyerang perempuan konservatif mereka hanya menggunakan jenis kelamin dan warna kulit saya untuk mengutuk pandangan politik saya,1
anak lmao Anda tahu pikiran saya pergi melampaui omong kosong gila biasa saya m terbelakang,0
"Siapapun kau, kau pantas mendapatkan ini.",1
Apa kesamaan ikan dan orang kulit putih? Keduanya terlalu bodoh untuk bisa berpikir metafora rupanya.,1
salah satu hollywood vagina terbesar dan pecinta negro untuk mengukur baik,1
tidak bijaksana sepanjang waktu untuk tidak menyerah kepada tuntutan liberal .. misalnya memungkinkan beberapa hari lagi untuk sidang kavanaugh dan menawarkan penuduh palsu kesempatan untuk bersaksi di bawah sumpah cerdas politik.. tapi liberal menuntut lebih banyak. maka rumputley mengatakan tidak ada,0
Wanita feminis adalah wanita yang sedih sekali turun kegilaan kolektif yang modern dan telah mengadopsi taktik kike untuk tidak hanya secara harfiah membunuh dan melukai pria tetapi juga untuk secara psikologis mendominasi wanita mereka sendiri.,1
hey kenapa kau tidak pergi saja? ok baik-baik saja tanpa dirimu. beritahu kami berapa banyak hal yang lebih baik di mana kau berakhir.,0
sangat menarik untuk melihat apa yang menyerang ketakutan ke dalam hati kaum kiri itu tidak jihadis Islam itu bukan geng perkosaan muslim itu bukan kejahatan ghetto itu kartel narkoba Meksiko itu ide bahwa orang kulit putih bisa menjadi kekerasan yang menakuti mereka,1
Idk yang memberikan nama jalang itu nama saya,1
Trayvonmartin disebut zimmerman sebagai bajingan menyeramkan.,1
pelacur hidup rendah,1
topi burung gt; setiap topi lainnya,0
labels softfuthermill mengunci ini mudabulls turun bagian gila kebanyakan seniman ini lebih suka diperkosa oleh seseorang dari ras yang berbeda merasa seperti tidak ada yang melakukan apa-apa untuk mereka label mengunci ini muda bulls turun bagian gila adalah kebanyakan seniman agak g,0
"Begitu aku tahu dia mengandung seorang gadis kecil dan dia juga basah, tiba-tiba aku melihatnya menjadi menjijikkan dan tidak akan pernah menonton apapun yang dia masuki lagi.",1
pergi ke negara pemilik toko minuman keras pennsylvania tidak memungkinkan perusahaan swasta untuk menjual roh dan anggur sangat selektif semua staf pelayanan sipil saya tahu itu bahwa buruk mengatakan selamat Natal untuk harfiah semua orang dan semua orang sangat bahagia dan itu dekat daerah ghetto juga,0
dan melewatinya untuk soros.,0
Kita pendidikan dapat menggunakan banyak pemikiran tentang url tcot maga regnationing,0
Tetap di sini...,0
pengguna pengguna ia terbelakang sehingga ia mungkin sedikit tajam,1
Ugh waktu untuk menjadi pelacur labu,0
"Kuharap kalian diserang karena mendukung Sopa, sekelompok homo ular kotor.",1
Aku tidak melihat cerita runtuh sama sekali. Tapi aku melihat orang-orang mencoba untuk lulus narasi palsu bahwa serangan tidak pernah terjadi.,0
selamat pagi malam ini aku mimpi buruk dimana semua tj tiba-tiba terangsang pada Tod dan orang-orang mengirimnya dengan Hank ada fanarts dan seluruh benang tentang hal itu dan aku ingin membunuh setiap satu dari Anda,0
pengguna pengguna membayangkan pergi ke negara sebagai pengungsi kemudian mengatakan kepada mereka mereka salah dan memprotes pemerintah sejarah mereka dan politik bagaimana menyedihkan dia,0
lo yang tweet zebra.,0
tidak dapat diterima dalam masyarakat sipil telah menjadi strategi pemilihan partai demokratis. bersiaplah.,1
Ternyata ada beberapa jenis plotel aneh terlalu salah satu karakter utama gay telah dipersiapkan untuk menjadi muzzy pembenci lmao,1
slidedipussy seperti papan selancar,1
Setenang yang kau butuhkan.,0
dia belum dilatih dengan baik. semua ini adalah penipuan untuk menunda pemungutan suara sehingga ini adalah titik suara tengah semester. konservatif harus membuat ini menjadi isu non dengan mengubah angka dalam catatan untuk mendukung agenda dan kandidat maga.,0
"memimpin dekorasi Natal lampu t t memimpin peri string cahaya untuk outdoor indoor,",0
y all niggas is cangkuls,1
ayahmu adalah pria yang benar-benar bahagia karena anak-anaknya tidak negro meskipun; jimmy adalah nigga eva saya,1
omong kosong,1
"Yahudi tidak hanya gila, mereka adalah dari DNA iblis harfiah.",1
nomor uk mps terlibat dalam penutup atas jumlah juta anak-anak kulit putih diperkosa oleh orang muslim mengundurkan diri semua bajingan kotor Anda,1
burung flappy cheat kode,0
Orang tua dewan televisi skandal seks adegan setelah Charlie Brown tidak ok,0
Jadi tentang pajak truf dan rachel maddow somthing saya menemukan pada nomor pol anonymous tanggal tue waktu tidak ada jumlah bodoh tanggul bodoh kike bodoh lesbian,1
Mereka memerlukan ed fisik tertentu. persyaratan di sekolah saya untuk diberikan gelar sarjana.,0
Anda meletakkan cincin pada jalang amp dia cangkul masih,1
seluruh dunia ini telah pergi ke kotoran dengan semua marxist fs twitter membayangi saya terakhir yr dan saya off untuk hari berikutnya karena saya disebut michelle alias Michael obama jalang,1
tahanan nope berarti bahwa Anda percaya di wp dan mencoba berpakaian seperti satu tetapi tidak bisa karena orang tua atau pekerjaan Anda.,0
Kalian kaum liberal... menyeru... untuk melakukan hal bodoh!,1
Aku mendapatkan kantong penampungan untuk anjing kampung.,0
itu terdengar seperti jalang bahwa polisi berbicara di radio mereka terdengar jalang yang sama setiap waktu. tidak pernah suara dude,1
"mendikte apa? kita bukan polisi dunia lagi, ingat. mereka tidak ingin kita. jadi kita adalah pengekspor energi dunia yang terkemuka sekarang. kita punya cukup diri sendiri selama bertahun-tahun. pantat terbalik muzzies di timur tengah dapat pergi pon pasir mereka.",1
aku benci profs yang mengatakan mereka tidak mencoba untuk menipu Anda dalam kuis dan kemudian membuat kata untuk semua jawaban super mirip satu sama lain seperti cara untuk pergi i benci Anda,0
"penerbang ini membuatnya lebih mudah bagi semua orang untuk mendapatkan di belakang pasukan kami, dengan memindahkan mereka keluar dari iraq, dan ke lokasi di mana mereka akan melakukan sesuai dengan U.s. konstitusi .",0
bloki pantat putihmu karena kau mencoba untuk memulai sesuatu seperti homo sialan jadi persetan kau nigga,1
richard grenell wapos Greg Sargent mengolok-olok mengidentifikasi pemilih dan membuktikan titik pendukung,0
Mereka bisa melatih semua pengangguran imigran di uk sudah,0
Kalian semua harus masuk ke bagian komentar itu dan biarkan mereka tahu kita tidak akan difitnah seperti itu dan kita memiliki hak untuk berkumpul di daerah tersebut.,0
Tolong tunjukkan apa yang tidak benar. apakah shitlibs tidak menyukai keterpencilan dan pemotongan pendanaan publik? apakah mereka tidak menyukai privatisasi? apakah kebijakan sosial mereka lebih dari sekedar gerakan kosong? apakah ada orang dalam benang ini yang menyebut penipuan narkoba sejauh itu? tidak? jadi benar!,0
maaf kau seorang sosialis!! aku berkontribusi pada Tedcruz!! muak dengan liberal!,1
rt memberinya yang bergerak itu lil negro push smh ..,1
persis jadi tutup mulut,1
eliza kau menakjubkan kau membuka dia dia terlalu lucu dan eliza Anda jiwa yang indah,0
bukannya memberitahu muslim untuk tidak pergi ke masjid langsung menangani kenaikan islamophobia dan mulai mengambil terorisme putih serius,0
Mereka menilai seperti mereka mengalami hidup dan klub milyaran dolar.,1
kulit putih b melenturkan foto mereka dan ikan seperti kita seharusnya pingsan atas omong kosong itu,0
Dia mendapat mengecam oleh beberapa dalam tweet itu maka kike Yahudi mengatakan kepadanya hei suku memungkinkan mendapatkan oscarsosih trending akan fox berita menunjukkan tweet nya pada,1
Kami sedang berusaha menyelamatkan negara kami dari ppl seperti u. appropo u Anda menetapkan bendera terbakar seperti u menetapkan keadilan terbakar. lockherup.,0
sesuatu yang jauh lebih besar dari uranium satu!! proyek Pelican ini besar melalui,0
berapa banyak dari mereka adalah Yahudi dan shabbos goys,1
pengguna adalah anda atau kerabat anda pengungsi di perahu ini,1
nat geo mencoba untuk menyalahkan Islam radikal pada apa pun tapi islam dan acara kurang dari satu menit di,1
gt; ripping antifa lemah untuk tentara wwii,1
moral dari cerita negro berbohong,0
Sudah cukup kita mendukung mesico sekarang kita harus mendukung africa.,1
"Oh, tidak.",0
Jika mereka peduli dengan negara mereka maka mereka harus pergi dan melakukan sesuatu yang sekelompok pengecut,1
Kota serangan jantung... ..Teruslah makan pantat gemuk...,1
"Jika kau makan telur goreng dan meninggalkan kuning kuning kuning sepenuhnya, kau akan memalukan dan juga menjijikkan.",0
Orang tua saya tidak akan menerima cerita pasangan putih saya begitu aneh seperti Anda tahu betul itu begitu sulit untuk mitra hitam anak-anak coklat seperti saya ingin menonton film atau cerita yang berurusan dengan bahwa saya lelah ppl putih,0
Sayangnya mengingat munafik dan tidak etis perilaku liberalsdemocrats hari ini saya melihat klaim atau tuduhan yang dibuat oleh mereka dengan tingkat skeptisisme yang besar.,1
negara Penn tryna miring dan layar sepanjang jalan turun lapangan lol,0
Kevin hart membuat wajah lucu... kurikulumnya agak sampah...; kurikulum?;;;,0
pengguna maksudmu nazis mereka tidak melarang mereka cukup terus terang,0
Aku yakin itu semua akibat diskriminasi.,0
pengguna pengguna pengguna pengguna pengguna pengguna ya hanya bagian belakang dari masyarakat dalam oklahoma yang bahkan tidak tahu olahraga lain ada,0
Ibu tidak pernah pindah saya pikir saya akan setidaknya menggerakkan lengan kaki i berarti sesuatu yang dia idiot. mengapa dia tidak menonton untuk car geeezzz dan idiot lainnya di mobil heshe buta,1
"mendapatkan prioritas Anda lurus Anda tolol, menyelidiki pelacur berbohong ford!!",1
darah putih tetap putih tidak peduli di mana ia pergi ke sekolah. Anda iri heeb.,1
Ukip menuntut sekretaris rumah muslim atas penangkapan tommy robinson,0
tidak perlu membuatnya lebih jelas seberapa putus asanya Anda ... komentar diganti Anda adalah indikasi yang cukup mana prasangka Anda dan pandangan xenofobia berasal dari ...,0
"Yang ingin kukatakan adalah kau pasti tinggal di sebuah lubang diuk, dan bukannya mencoba untuk mengubahnya kau menyelipkan ekormu di antara kakimu dan lari!! malulah orang Inggris!!!",1
jangan menekan setiap tanggul,0
Bayi Nigeria yang mencari budaknya sendiri.,1
mendapatkan anak-anak muslim untuk mengatakan Yesus adalah satu-satunya putra Tuhan maka Anda akan melihat muslim kemarahan,1
"Aku mulai tidak suka lemah lembut, ini nig yang lil sombong bagi saya",1
"jalang, bye ; rt dawg melihat omong kosong ini;;;;;",1
Republik memiliki satu lelucon dan itu memuncak di t kemeja saya melihat pengguna yang mengatakan putih lurus konservatif Kristen laki-laki tersinggung namun perang saudara libertarian perang perang mendaftar bahkan tidak bercanda,0
Menurut saya dia marah tentang aneh Rabu karena anak-anak mengatakan kepadanya itu benar-benar akan menjadi Senin gila saat ini?,1
menyebabkan negro ini vagina dan saya keras,0
Selamat tinggal hop plans ! Waktunya untuk dink u!!!!!!!,0
"setiap artikel berjudul Yesus, yang menyedihkan asli tidak layak bahkan kedua dari siapa pun waktu. Dan fakta bahwa berita rubah Anda menonton diri sendiri adalah menuduh liberal mengikuti prasangka mereka sendiri atas fakta-fakta lucu. atau, itu akan lucu, jika tidak begitu sedih.",0
Saya berharap ada lebih kidal di sini untuk berdebat dengan konservatif menyenangkan untuk sementara waktu tapi setelah beberapa waktu semua yang Anda dengar adalah cacophony dari Muh berbasis hitam meskins asians homos mereka semua merican,0
Persetan denganmu dan salah bercinta dengan Ramadamu dan allahba juga sekarang hari ini kita tidak perlu mengatur satu gratis untuk menyebarkan berita,1
Aku harus berhenti menjadi pelacur kecil,1
"Dengarkan rumput biru, celtic, texas ayunan, rock a billy, lama daerah, batuan selatan, dan musik nasionalis putih!",0
perhatikan sebuah komedi menunjukkan di mana tuan rumah membuat dua referensi negatif untuk apartheid di africa selatan kiri mengeluh tentang boer orang telah diadakan Senin hitam dan referensi ketiga ditujukan di putih Afrika Selatan seolah-olah kulit putih masih menindas Afrika.,1
pada kerusuhan antifa dan berteriak pada orang kulit putih,1
lokk di bulan Juli ketika saya mengatakan gordon akan dipotong untuk obat-obatan dan Anda menelepon saya dipshit.,1
pengguna pengguna pengguna i berarti mereka biasanya menyalahkan Yahudi untuk degenerasi femoid modern,0
wanita wanita,0
"eu mengusulkan larangan pada alat pemotong plastik, sedotan dan plastik lainnya",0
karena beberapa orang adalah bajingan. kau putus asa nave jika kau berpikir banyak penipuan tidak akan mengambil keuntungan dari perubahan hukum ini untuk tujuan memfitnah.,1
tidak jinak hanya tidak menggunakan kata-kata seperti negro dan kike dll diqus memungkinkan situs web daftar hitam kata tertentu,1
"Selama lakers sampah dari sekarang, saya bisa ceroboh dan itu nyata .. cc hahaha",0
"sangat penting bagi orang untuk menyadari bahwa gay menginginkan pernikahan gay bukan karena mereka menginginkan semacam dokumen pemerintah, tapi karena mereka mencari hak untuk mengadopsi anak-anak yang tak berdaya.",1
Figur! apa yang salah dengan idiot ini? terima kasih Tuhan untuk,1
Aku tidak tahu apa yang telah kau katakan tapi aku suka mereka proyek hogs,0
"Tutup kotoran kotormu perangkap lutut lemas, ashy berkaki, bola biru, roda hamster terisolasi, tidak ada puting jalang",1
Berjuang untuk tertindas?,0
"melawan saya, komunis.",1
pussy ass nigga,1
Aku tidak akan pernah percaya Chuck Schumer. Dia pembohong dan presiden tidak percaya padanya baik.,1
pengguna pengguna pengguna mereka adalah bodoh norway adalah kurang dari persen ukuran negara itu seperti persen putih dan cukup homogen budaya sebagian besar imigran berasal dari budaya Kristen putih itu akan seperti mencoba untuk mendasar kebijakan nasional pada beberapa statistik tentang colorado,0
Bagaimana rasanya menjadi ceroboh enam puluh detik dari peternakan macdonald tua?,0
i tinggal di lingkungan putih dan i negro itu tf up,0
Tidak ada Yahudi yang terbelakang karena mereka terus caving ke kepala handuk tuntutan membiarkan mereka memiliki lebih banyak kekuatan untuk menghancurkan sekutu kami hanya di saya sehingga seperti yang saya katakan Yahudi terbelakang,1
orang pengguna abad yang lalu juga diperkosa memperlakukan orang kulit hitam sebagai budak dan Yahudi digas segera kita bekerja keluar apa yang benar dan apa yang salah dan makan hewan salah dalam sejarah evolusi kita kita juga vegetarian,0
truf Anda sialan gajah im mengirimkan Anda kembali ke africa untuk menjadi imigran ilegal,0
chrisf chrisf nomor jam yang lalu menonton beberapa episode polisi dan memberitahu saya hitam sedang dipilih keluar tanpa alasan Ghetto hitam kacau polos dan sederhana,1
hahahaa austrian leninist.... dengan kata lain...... Yahudi.......... persetan denganmu dia menjadi homo... kata-katamu tidak relevan dan begitu juga seluruh ras sialanmu....pergi mati sekarang,1
beberapa perbedaan penting jika twter disensor menciptakan ghetto di mana itu mengirim semua dilarang dan mereka pergi atau jika semua orang hanya pergi ke menyembunyikan Anda d menjadi ke sesuatu ini lebih seperti Yahudi melarikan diri ke ISRAEL,1
pengguna pengguna saya akan berpikir itu hiperbol beberapa tahun yang lalu juga tapi sekarang kita punya ton terfs putih mencoba untuk mengikat orang trans untuk teori konspirasi antisemitik sementara menghubungkan dengan nazis diidentifikasi diri berbagai kelompok kanan mereka semua meninggalkan topeng mereka kembali dalam jumlah,0
sampah murni,1
Persetan dengan pelacur berkantong plastik!,1
i mengakugt; degenerasi dan pembangkang adalah walrus yang menyelinap vagina di malam hari; saya seniman melukis istri Anda dengan bajingangt;,1
Negro gila,1
Kaum konservatif percaya bahwa semua orang yang berwarna adalah pejabat yang bersalah atas kejahatan karena itu ketika Poc ditolak hak mereka dalam pembunuhan ekstrajudisial tidak pernah mempertanyakan pembunuhan.,1
Popcorn dan permen untuk makan malam. Aku selalu tahu Charlie Brown adalah binatang rohku.,0
Dewa mereka sering memiliki kulit pucat dan mata biru tapi aku kira kemampuan baca tulis tidak dihargai dengan tinggi oleh intelligencia budaya mereka.,1
Yahudi adalah sandniggers putih,1
Jika James Oliver bercinta dengan makananku di Baresco III membunuh vaginanya,1
Memilih nominasi demokratis Charlie keras kepada kami. Senat.,0
Dibayar untuk menyerang kredibilitas siapa pun yang mengkritik atau menuduh salah melakukan. Dia adalah pembunuh bayaran yang menyamar sebagai jurnalis. Dia adalah hack!,1
dan Naz Shah MP menyukai komentar yang mengatakan kepada anak-anak kulit putih diperkosa oleh orang Pakistan muslim untuk menjaga mulut mereka tertutup untuk keragaman corbyn corbyn tidak karung mainan nya diabaikan itu semua,0
Anda benar-benar berpikir tidak ada yang akan peduli tentang foibles aka pelecehan seksual dan mungkin pelecehan seksual dan pemerkosaan perempuan jika itu tidak dilakukan oleh Yahudi kuat baik kotoran dan bahwa mengapa saya seorang feminis,0
"Suami bekerja sebentar di berbagai pekerjaan tapi dipecat karena menolak untuk belajar Jerman. sekarang, dia dan kawanan besar nya akan hidup dari negara.",0
yang larry tweet mentimun lucu af.. tapi itu sedikit banyak untuk rt Anda pelacur muda mungkin menangis;;,1
Kau komunis dems yang naik neraka untuk kulit menghancurkan demokrasi dan republik.,1
pengguna dimulai dari Islam modi diperkosa dan mengakhiri pidato kuat dengan laillaha lallah tidak ada Tuhan selain Allah dan kita akan berjuang sampai akhir tidak memilih dia tapi memang itu salah satu pidato terbaik yang pernah saya dengar,0
keragaman berarti mengejar orang kulit putih terakhir,1
"i mengambil tes pemberontak vs. yankee pertanyaan, aksen, penggunaan kata dan mencetak total dari . pemberontak vs. . yankee di pa selatan.",0
"lol mencoba datang ke delavan wi dan mengatakan bahwa untuk wajah Nehlens, punk. jika ada penipu semite harian yang telah diambil dalam jutaan dalam sumbangan tetapi tidak memiliki ideal revolusioner atau cara nyata ke depan.",0
bagus defleksi kike tidak ada hubungannya dengan subjek materi Anda Yahudi semua sama,1
"kecuali kau turis atau disini studi selama satu atau dua tahun tolong kembali Rusia, kita tidak perlu atau ingin lebih banyak budak",1
melihat pengacaranya aku yakin dia benar-benar ke dalamnya sudah!,0
Aku bahkan tidak mengatakan negro saya katakan negro. im seperti chuck Norris. saya mengatakan kata negro tanpa memeriksa bahu saya.,1
Seseorang terlihat seperti mati pada tabung pertama pada lol burung flappy!,0
