text,label
have heard some hillbilly grumblings that bugs worse in recent years because of mic shutdown.,0
user many muslim pray for u guys the medic team will do a best solution to give a treatmen,0
i ll have to rep you for it later .,0
what is the favorite music key of niggers the key of c,1
well maybe if you are a number albino nigger it just too difficult,1
appropriately this guy wears the wv yellow rick james on his face.,0
how do niggas be number n gay like did you even try pussy my nigga,1
because they have a corrupt liberal government that steals from the people. liberals at work....,1
can really hold phone convos in my house with this trash ass service,1
i give a shoutout to these bitches bc they hustlas too ;;;,1
alexfromtarget gets a million retweets but chrisfromwalmart cant even get a bitch to text him back....,1
im sorry that many people in my country are stupid .,0
wtf why is muslim twitter a thing,0
o yea!!! liking the yellow,0
when i die on flappy bird,0
before anyone passes judgement i wanna let it be known that im percent trailer trash,0
i like rivers he talks a lot of trash you can tell he loves the game,0
fuck you say bitch? i will kill you,1
"i done seen a lot of fake shit. that bitch aint bad, shes basic.",1
youre all niggers,1
what i do?  gotta report you as spam rt  ladies rt if your head game better than your pussy,1
its anzac day today in au,0
yeah thats where youre supposed to put the trash can.... rude,0
user lmao im finna b a dyke number,0
another negative democrat who refuses to disappear!,1
glad to jump in maga,0
she is flat out lying!,0
user omg we  re so gay,0
yeah just in time... join me!,0
people get more and more retarded everyday,1
"fucking faggots  arent from or live in dc, maryland or va",1
hes a mohammaden just the same as every muslim in the world obeying the qur an,0
i am the white man  whore,1
my manager is a white boy who thinks he  ghetto lmao,1
"i guess even your white laundry is racist, since you arent suppose to wash whites with coloreds,",1
lol these are exciting times... god he is the worst,1
any religion that is forced is against freewill given by god .,0
i look forward to conversing with everyone on here .,0
ur evil and a need for reassurance and comfort from others male only for some reason  is  normal!!!,0
potus tweeted the incorrect vp twitter account with this pinned tweet.  dont think its an accident.,0
r they actually retarded,0
asians dont deserve happiness,1
user user no he is a gun stock piling redneck my family is weird,1
concert goers gunned down in jacksonville with mm ruger p. the nra blames gun control laws.,0
"she just want her pussy ate, she aint gon text u back afterwards rt  who wants to hang out;",1
oh you did not just tag  jack url,0
time to dump another diet coke in the trash,0
"new show announced in lutsen, mn at papa charlies on january ,",0
user looked through this guys account very islamaphobic we don  t need another one of those,0
and a prime leija would trash most of these  dudes today!,0
muzzies are the new niggers and remember how well the niggers turned out,1
conservatives do not represent all canadians.   they are authoritarian scum.   cdnpoli onpoli url,1
"please stop scoring, otherwise you wont have any runs for tomorrow against romero yankees bluejays mlb",0
fuckoff you been knew im scared of him,1
sorry i haven  t tweeted in a while i  m too busy having gay sex,0
you are gorgeous,0
white ppl getting crazy with saying nigga smh,0
user all homosexuals and transsexuals are narcissists,1
and with right wingers its about white supremacy and neo naziism ? right?,1
anyone who finds mnetas behavior funny can fuck off and die,1
oh shut your mouth i was talkin about the morning you fag,1
if that ambulance chasing kike feminist cunt gloria allred is involved in a case you know itz jewshit,1
as if you need more evidence to see how absolutely retarded flat earthers are,1
user she was fine until she said ghetto she tried it she rly did,0
and they will know she is the lord,0
forgiato fest in dallas this year fuck yeah bitch,1
"my sister is a bitch. my nephew got his first haircut, and hes bald ;",1
he plays for the yankees right?,0
q qarmy qanon wwgwga thestorm followthewhiterabbit maga mega kag globalnuitdebout v walkaway kenyansongab gabfam britfam,0
not fun  when you have braxton hicks and cramps regularly from moving around. you try it!,0
"chops rt  does bird call, flaps hands",0
rev. charlie rangel what unions stand for are ;spiritual damn things;; like inflatable rats.,0
death penalty for all pedos.,1
fairy tale hat  free crochet pattern for child and adult at,0
male iguana go crazy over women,0
a similar related event. he mocks them.,0
user user but answer the question first ya islam mein sawaal puchna bhi haraam hai,0
"dont you talk when im talking, you better mute it hoe",1
"hahaha, good choice. probably infected with the progressivism virus anyway.",1
the gay harry potter of journalism,0
guess who just paid for the wall? mexico!  maga taotd presidenttrump,0
hes a bitter barn inbred. url,1
whooooo? chelsey? fuck her lol. she juss a bitch,1
i thought lisa oneill rode him? she is brilliant though,0
ezra is a cockroach who needs to have light shone on.,1
september ain t waste no time out this ho he came faster than some of you niggers,1
we have another one white knighting for a cam whore mudshark,1
then well be talking about gun control!,0
dont trash jersey...odds are..you wouldnt last  minutes around here!  go back to watching barney!,0
iz no point in being jealous cuz dee hoes for everybody ;;; bucketsproverbs,1
i plan on using a stretcher for carrying gear .,0
"yes, it s just skin color .",0
now i get it !,0
youve lost your mind. that shit is unsanitary af. url,1
user embrace islam and escape the ocean of darkness youre living in,0
"i mute them, too. sometimes after downvoting them a bit if im in the mood.",0
vote them out!!!! no blue wave....red patriots voting for making americia great again!!!,0
these chubby hoes are always on a diet......,1
winterfell needs captain marvel against these niggas,0
user happy hanukkah for all jews,0
woke up sleazy. im bout to make this day my bitch,1
"bitch im on, bitch im on my griiind; thug luuuuuuv",1
no phones allowed url,0
what will germans will give us? gun control ?,1
now look in the ghetto for number of instances of this actually happening,1
i fucking hate you and i mean it,0
twisted fuck moslem no doubt,1
horrible rt  invader zim was trash,1
good ol charlie. wwc,0
every cultured society and all things therein were created by whites .,1
why ur profile a one armed nigger?,1
soo what countries taking american refugees because this system is acrumbling,0
eye witness joel is a faggot,1
syrian child refugees attempt to convince cynical brits by wearing i am number birthday badges,0
put some cake onna nigga head,0
user will you be going on tour ghettobaby,0
skinheads against racial prejudice  skinheadsi protiv rasne diskriminacije  arpovci  debili .,0
last thing we want is them moving off the reserves .,1
omg you are,0
awk... u dont like your own nephew  cousins bc our race.. lmao broke ugly bitches fuck them we dont need them,1
isis apparently obama let them run the world. getting nuked by korea? blm destroying cities. antifa?,1
they use to call my mom japs when she was younger. lol asian racial slurs.,0
it was amazing!!!  alex n infowars!!,0
user adderall and number inch shoe lifts,0
seem like da colored folk be gettin in da way lately. i just sayin,1
bitch am not gonna shut shit up feel free to join them,1
is that overweight fat useless bitch blind ?,1
he mike  what country are you living in my country is a constitutional republic not a democracy,0
occupy wall street.....where women got raped,1
it aint nothing to cut that bitch off.,1
this bitch playing volleyball in timberlands ;;edmondson kids ;;,1
i cant sleep so ima watch spongebob and eat crackers and peanut butter,0
bitches and hoes they do not exist why the hoes know bo a feminist,1
i am tired of niggas acting like carmelo anthony is trash,0
user user he dindu nuffin,0
user nah mf u def retarded,1
jake gettin all da bitches rn,1
rand paul mocks clinton with hillaryslosers pics with failed candidates,0
does twitter just randomly go  and now no more media for tonight go to bed you bitch  or like,1
but he is still our best option,0
bitch you not coming,1
andy dalton is a fucking bitch disgrace to the name,1
bathing sphere suspended orb tub not for shy people  bathing design weird and yet cool,0
lmao gay moment at the end there,0
no its yellow fin. its in edgewater,0
you are my sunshine my only sunshine,0
"there will always be survivors , the juden will never let go of the holahoax",1
we could have had the stars but no we got this retarded bullshit,1
the radical social media antifa type can go hang.,0
freaky ass ready ass hoes,1
fuck the nigger football league,1
wtf is wrong with the left? seriously.,1
twitter let you know who every hoe is in every city and country,1
she is perfect!!  love you both!,0
"if a bitch dont like me, somethin wrong wit da bitch",1
darrell revis took ya number receiver and made sure than nigga ain  t get number yards,1
user i  m sorry i don  t dress like a ghetto hood rat like you,1
thursdaythoughts fuck liberals. forever.,1
when hoes talk shit about other hoes... ill just leave this here.,1
"dress shirt, saggy jeans, backwards yankee hat now thats lifting swag",0
niggers can not summon tulpas,1
i guess ill just trash this drawing because of roster changes...;,0
why  dudes would wanna fuck the same bitch at the same time is far beyond me.,1
james allsup  calling  is racist!,0
there is a bird here on the ground and its still alive i cant believe it,0
ive been knowing fag,1
funny human rights he is  pro abortion that settles it he lies pacified deceives playboy,1
i went to school with marc almonds soft cell sister she was a hebe btw,1
this idiot needs to be stopped at all cost.,0
can emey censored stop clapping the hook nose prick,0
millenials are embracing the poverty that their retarded liberal predecessors have created,1
homosexual and hollywood communities redundant,1
wtf that corn nigger just does not know his place,1
some of you bitches aren;t built to wear certain shit.,1
there is no such rule as tie goes to the runner. out or safe. yankees johnsterling,0
what role does gun control play on school safety?,0
big small either way the dicks are in your mouth nigger,1
nah its you  ;;;; yo i thought some photoshopped my face on that faggot smmfh...i hate yall,1
liberals never follow through on promises. weve heard it all before. coward.,1
assuming she is a comedian........thought you had to be funny with a great sense of humor.,0
that exists lol women are retarded,1
"faaaaggggottttt, speaking with the blonde hair and confused, youre a hypocrite, cuz youre a faggot",1
national review calls gay marriage lawlessness  oregon tcot gop nom lol teabaggers,0
i was aware of events but not in such detail .,0
i hate hashtag activism. no lie. i think  of it is trash.,0
unpopular opinion bitches be on niggas more than niggas be on bitches,0
i tld that hoe  wrongs dnt make a rite now she wanna sing,1
the next person that fucks me over family friend whoever gone feel me,1
the reason shelby hates sandwiches is because he is a queer.,1
user user and the government is supposed to protect from nazis,0
i think she is lying,0
"and i aint got time for bitches , gotta keep my mind on my mothafuckin riches",1
"i accidentally pushed some button , i do nt know which .",0
lmao fuck you niggers,1
is this a sin for a yid to sue another yid,0
hollywood peddles violence and murder then wants to take our guns,0
neither do conservatives with may at the helm,0
user makes no sense to rent homie it  actually retarded,0
the early bird takes a nap before noon.,0
right rt  idk which one was selling pussy for  but that;s way too high for them,1
clams to be a comedy writer. untrue,0
i have an awesome tattooist in the burbs of chicago ...,0
why would i need to call her and bitchcunt to your face? im talking to her not you dumbass,1
its a bird...its a plane...its supermanu nbasuperheroes,0
ur not sassy white trash change ur username,1
battering rams used by liberals; sex amp; racism. it is sinister amp; desperate beneathhumanity,1
user user i can lmao theater meets ghetto i will snap them in a second,0
the fascists are antiamerican communist scum like yourself!! now go fuck yourself you piece of human garbage!! usa maga  antifa are terrorists,1
i like being asian and all but its a struggle having squinty eyes in every picture,0
charged for false charges?  why not?,0
i dont know what you been told but i love them project hoes,0
stop giving this family air time. its exactly how trump is where he is.,0
i suppose it s their version of sf s news and articles forum .,0
new french president spokesman is an ethnomasochist and a nigger lover,1
im sure the jews in scandinavia dumb down the education systems there too .,1
sad to say.  you are right.  awful that you have to even consider the issue.  i pray for you and your family.,0
its so great that  is suing twitter.      vivamilo,0
you used metal and mudshark in the same sentence shame hahahahahaha mornin,1
david allan coe if that aint country has been taken off spotify fuckin nigger run company,1
and that s the truth .,0
ok there was a live action movie of eletra woman and dyna girl so gay,0
omg over number people seen me in my towel head,0
user user ching chong ching,0
bitch crib while she cooks me cheesed eggs,1
why dont ask antifa how safe people feel ?,0
not about you fag. i miss you like crazy ;;;,1
"silicon valley is intolerant, and they are the aggressors in our culture war.",0
wherever you are is the place i belong. url,0
with democrats sociability quotient its no wonder democrats think about gun control all the time!,1
user user nah nazis are evil,0
i respect any nigga getting to it idc how you make your money my gee just feed them babies,0
user he  muslim and trump hater why do you support him,0
"get your priorities straight you dimwits, investigate the lying skank ford!!",1
"new jewsy is a dem shithole....high taxes and crime.....if you wonder what jew america would look like, its jersey",1
he probably had sex twice for boruto and the other sister that no one cares about,1
youre a fag,1
long time prisoners will also have a hard time while he is there.,0
lol shit i just said this on your other tweet,1
heres our response to  antifa  dont you ever ask our family for donations to antifa ever again!!! url,0
"im viswa moulie. i wanna be ur friend.. please, shall i ?",0
donald trump is a fucking joke,1
berry really need to fix the wifi because this mess is so ghetto,0
honestly some tales are just incredible to me im surprised i didnt think about them myself,0
perhaps asking miss rao directly would be a start? manners isaac.,0
defiantly going to see that new planet of the apes tonight,0
here we go brownies here we go! woof woof!,0
at least shop where a white is at the counter is my rule .,1
user i thought women do not fart,0
he thinks he is smart. me? i dont think that.,1
all my so whitey bois gone ride,0
rt  them st  charlotte goon niccas gon fkkk around and burn bank of america stadium down;,1
why muslims beat women,1
swear niggas make me wanna turn this phone off,1
user i saw happy thank you,0
maybe she means terfs aka dykes who do not want tranny dick real clownworld shit,1
everytime muslims are victims and when you see all they will be going against muslims why islamophobiaisholocaustic,1
and i you ya sexy lady you,1
taeyong keeping that black hair,0
the only thing i know about gun control is how to have great aim.,1
i love my women but she thinks i  m playing,0
players should stand up and be counted like soccer players url,1
how i feel when im throwing trash away...  everyday in school.,0
and they aiming right way you whooo whooo !,0
your  app is down  sucks,1
so he is misogynistic cause his opinion is different?? i guess that makes you a bigot!,1
user ok buddy retard,1
clearly you are not a weather person.  worst conditions are due for tomorrow.,0
user holy shit i wanna listen to all of these they all look amazing,0
cheeringthechutiyapa just because she is a woman.....lol url,0
good morning to all the number  number number  number women,0
user is home of pho bic honda civic tour,0
"hey fag, i said this was your aunts. he said it was you.",1
the latest on q qanon with great analysis by spaceshot,0
"if same sex marriages make you uncomfortable, dont have one.",0
just putting this out here most queers are alcoholics,1
he is both evil and delusional. he eats those high quality paint chips.,1
how? how is this in any way shape or form...,0
hey tie your shoes i do not want you falling for anyone else fine liereposposa atvistamall may mallshow si lie user,0
please create mouse over profiles. otherwise it is very time consuming to build your friends and gab family,0
only fools think any kike is on the side of whites that foes triple for jewfags,1
user user user lol  it got raped by viswasam,0
duty  honor  moslem country,0
well i wonder if its started messing with the daughter yet .,1
and antifa is pissed they werent invited !!!!!!!,0
offensive line is trash,0
we have to stop islam now,1
a negress shoplifter crams a bottle of brandy up her vagina while her son watches,1
yo nig your a cheeseball.,1
liberalists working on nigger time showing up an hour late smdh,1
"if you love your country more than football, turn off the nfl.",0
user i really fucking hate you,1
my good friend and neighbor carries his like that too .,0
it okay to be an illegal immigrant,0
user i his jews in my closet i  m a hero give me a follow,0
not all black girls are ghetto though,0
i guess blaspheme to your allah is ok if your pos muzzie huh?,1
my left pinky toe is a hater hoe i am ready to cut her off too,0
they can train all the unemployed immigrants in the uk already,0
what a week of groceries looks like around the world  fstoppers,0
user i read that as that white bitch but honest tea both ways,0
"idc what phone u got, lol silly nigger",1
nah i thought u had to bitches lol didnt know peters girl was one of them lmao,1
cry more bitch made nigger faggot,1
white girls black guys  teaching white boys to condition their hair everyday,0
ios  autocorrect is trash rt  my phone be capitalizing the dumbest things!,0
the seeds and farming equipment was never used .,0
same here nigga the minute it dropped i got it. fuck with our team bitch,1
andydalton getting smashed no homo because the o line is terrible,0
people in my ghetto ass school used to wear shirts like these like xl sized,1
apocalipse a as gays trombetasdovale,0
i am a dyke i am a whore i am me,0
no one gives a shit and no one will miss her! sorry  will! url,1
me and my very hot gf,0
lol what a kike retard,1
user how come she was nationalist being a muslim nationalism is prohibited in islam na,0
"bees won, mets won, and the yankees lost. its a good day in baseball.",0
death to niggers death to monkey ape kike shit lickers,1
a good example of  democrat gun control url,0
im a bitch but a sweetheart u feel me,1
user user merkel too also pro dae sh refugees,0
this disgusting negro makes us  white people  look bad .,1
glad to have you back!,0
user user hes so cute,0
benzino bitch wasnt ready ;;;,1
guilty white hoe ass retarded bad female cops,1
i will miss you micro nigger chan,1
do you get the feeling he is kissing  behind so he can humiliate him later?,1
are you suggesting they should nt appreciate this ?,0
rudy gay a faggot for not changing his last name once he got money.,1
deport that beaner spic to mexico,1
the difference between hetero and homo couples part i,0
she wasnt abused she is lying,0
let me guess they have yellow cake too? same crap different president,0
"they instead decide by convenience , low risk , and unenlightened selfinterest .",1
you are fake news,1
a negro honey trap,1
user pakistani women who act woke are just retarded,1
dont watch me you beta watch your bitch nigga!,1
"surprise, surprise! tsa trashes brandon darbys border patrol sources",0
democratic party is still as hateful and racist as ever. vote red. or youll be dead. guaranteed,1
yeah . niggas who dey wear durag nor dey joke. hard as fuck,1
halloween candy corn bird,0
no thanks open borders gun control this is not texas,0
can i offer you a slice of european style socialist pizza?,0
will the cowardly little nazi faggot that downvoted u.s. marines kindly identify yourself so we can all mock you thank you,1
tranvesties are just as fucked up as pedos. both should be banned from all western societies.,1
yeah sad to see people like that .,0
already more yellows than the last  years combined indycar honda,1
bianca debaets says the partys suggestions are absolutely shocking.,1
fuck michelle obama. that monkey doesnt belong in the white house,1
halloween sign if you are reading this creepingup behind you wood wall decoration tmtinsta cwsigns  url via,0
thanks for all you are doing to maga!,0
bad bitches an good weed,1
user aint he bisexual an lgbt king of gays even his mind,1
how your kike d c op going today shmule,1
"antifa, september  stop the fascist nvu in amsterdam! url",1
tornado sirens.... atleast ill be dying with you guys    ;; and this ho;,0
imma red table talk type of bitch,0
you are not progressive without palestine. bds url,0
"i lost partners , bitches , money... but i never lost my mind",1
i want to mine bitcoin,0
straightfire needs to win tonight. she is the rightful womens champion. hiac,0
"both you boys need some pussy, damn.;",1
"itni bahaduri!!! interviews mein to hamesha marne ko tayyar rehte ho, got scared of crackers? lol",0
omg no plz stop calling me an idiot... are we in kindergarden you fucking faggot,1
user user lol most terrorist are muslims the numbers do not lie,1
user brown immigrants will be blamed,0
pimps up hoes down!!!,1
only respecting women you are attracted to is not respecting women,0
hahahahaha you faggots say the most outrageous things in the mean time der fuhrer,1
why tf is the seoul immigration office for the inner seoul districts outside of seoul,0
"congrats on being a cunt, and doing your make up worse than a  year old. ugly bitch",1
nigga dont be telling my business on this hoe lol,1
why do they thing liberals dont own guns? we dont spend our life savings on them.,0
jesus she is the evilest of cunts,1
like liberals push more gun control laws to suppress our right to own arms?,0
of couse the jewish qb gets traded to miami,0
this pervert bastard needs to be in prison.,0
user notice how all the negros i in this thread ugly asf lmao,1
oh dox the nazis  team are you now? hows dingogab working out for you  cc,0
if you trust a muslim  you are a fool,1
"shut the fuck up you cry baby, all you do is bitch and whine about life, shits retarded.",1
you men are trash if your homeboy is cheating and you dont tell his wifegirl and break up their family. lolno,0
like their players really been talking trash about bama.,0
user bernardo is just a white honky,1
allen west amp; the slippery slope of obamas constitutional contempt  pjnet ccot,0
yo this niggah catch every tweet lls oh my goodness,1
im sure they are pro life conservatives. keep up the great work chelsea; we need you.,0
looking like a hillbilly and not matching is what i do best goodnight losers,1
rt! youll see watch he finna hit that hoe and put some,1
stfu bitch lol why u salty im tryna get twitter famous ya know,1
you was never with me if you let what another bitch say change your actions towards me ;,1
user user donate it to jews,1
bae won his game ; redskins,0
witness the low iq mind of a nigger hopefully you are a nigger anyway,1
"question did you get the amount of money from liberals you wanted? after  years, that was your only reason.",0
so glad you are an american! americans dont hate....liberals are the true party of hate!,1
you know why cause karma is a bitch,0
empty headed bushie whore,1
"or maybe its all a spin, designed to endear folk to a brown invader?",1
paid protesters. votedemsout  kavanaugh,1
rt if youre on the slope to  and still feel,0
we can all put down our torches go home and suck some jew d just like you !,1
we have the server.  i wonder if q means the second server... qanon,0
"oy vey, dont forget u.s. is a melting pot...",0
please contribute andor donate .,0
meryl streep in little women,0
"mgtow is the premise that men should demand unconditional surrender from women, not negotiate with them",1
i been seeing your tweets all week amp; you are outta pocket,0
nothing good ever comes from a white van,0
time to turn on oan lying faggot shep is on.,1
shoot a nigga on his porch and make him fall in his kitchen,0
so do white ppl say this that nigger shit,1
too many african slaves... must be african overpopulation...,1
user so basically she saying amari dindu nuffin,0
any solution to zog which doesnt deal with demographics  only laws  is no solution. northwestimperative,0
they blasted a nigga at the mariposa gas station,0
you are all recycling of liars,1
aventura is coming a celebration for spic hoes and spic gays only,1
would you know who she is??,0
create a list destabilizing violence,0
jus a white tee he do not need a stylist,0
try experiencing what a couple of pounds of steel to the face feels like .,0
nato islamic turkey detains  for social media posts criticising syrian offensive,0
u r a faggot paul,1
that the jews coming they will harass you for moderation do not do it,1
i need a new bitch !,1
every time i come out im never with newwww bitches,1
russia is a bitch of jews,1
unemployed niggas be having all the hoes ;;,1
throw antifa in there too!,0
another reminder that britains establishment is fucking stupid beyond the point of saving;,1
als liberaler mensch kann man den islam nur ablehnen,0
user nope the gays do,1
ino the type of bad bitch who would smack sasuke randomly,0
if this bitch e mail me one more time,1
rt carlosphoenix to p fans ariana grande,0
two red bones kissin n da back seat,0
fuckin hoe ass click it or ticket..... dollars n shit,1
prayer and worship is violence against darkness through the power of light christ jesus,0
bae means before anything else i always thought it was a ghetto word for babe,0
oh my fucking gods.,1
she is maaaad annoying!,1
no timestamp untrue and homosexual,0
bitch im fucking coming back url,1
"have the democrats, read hillarys emails?",1
they dont want you following people because they dont like conservatives! sickening  how biased twitters management is. twitterleftbias,0
cant fucking believe it.,1
i want to be the dyke priest,0
good grief!  thats a relief!  now get rid of antifa.,1
they should have made sweet potato pie .,0
why no boycott of racist redskins? redskins changethename changethemascot,0
user honestly as a comms person kill all comms people,1
and they speak arabic .,0
i get up for five minutes to get lunch and the world explodes,1
they are too dung stupid to be able to tap into the market .,1
karma a bitch bruhh,1
only fags say swag shits mad retarded.,1
she looks like she is planning a sneak attack,0
user same for white nationalism and fascism that  you,1
no idea who he is. sorry,0
you da realest bitch out here amber,1
user user they kill all the women and rape all the horses,0
but google can give beijing every americans phone number. youre kidding me right?   maga,0
liberals have to sexualize everything.,0
user thot that hoe over there,0
i will support any legislation or politician that will ban tranny dragons.,1
omg i will kill you for liking that pic i swear bitch,1
thank you for proving my point.  you are foulmouthed trash,1
everybodys favorite phrase to try and end an argument you do you and i do me  lmao faggots,1
ppl who say im not racist are racist. you are a racist. repeat after me,0
do you got a magnify glass?,0
user the little bitch got off easy,1
get your shit together,1
shit might fuck around and start dating white boys,1
says the mamzer spic midget with the david hogg physique who cries about lifting weights,1
user it not fanboys it a fact you fucking retard,1
whoever stole my phone at user last night is a fucking bum ass bitch,1
"basically, you cant be bold and be a hoe at the same time.",1
haha they call me sand nigger and i am white,0
you are a fool.  denying ones free speech is deny all of our free speech.,1
user away back to your nazi headbanger music you wee pleb,1
msm claims trump wants to be a dictator,0
me too..he is a genius,0
self respecting women taking w all year,0
dirty black bastards. this was a childs funeral  days ago.,1
she is a walking talking lie..  thats why.,1
friend breakups hurt like a bitch,0
fuck these moslem mongrels pity the average brit hang the rest,1
he looks like a fag and his time line is boring zzzzzz,1
mds bui niggas gat me diving for conch in class,0
so.....white people selling african art? not cool? okay. blackish redskins doublestandard,0
goth if u dont mind how u vet to  im currently stuck at  and done my powerful gear,0
and these weasels are smiling?,0
user please kill yourself,1
dr michelle cretella on transgenderism.,1
user yes because immigrants are having rallies with guns,0
"one, two, three, four, how many niggers are in my store?",1
i cannot go to a restaurant amp eat a burger that  ghetto,0
he is like a cheap plastic version of a real president.,0
yes you are but i was asking what is it about the movie ?,0
you hate your life just be honest,0
at least shes now getting laughed at. url,0
this hot chocolate and famous amos too bomb right now,0
we need gun control! lol,0
user do you hate yourself,0
how about because he is useless?,0
hahahh thank you fag boy! represent,1
photo  he is in sole heaven,0
"study by center for biological diversity called taxpayer funded ivanpah a ;megatrap;will kill , birds year.",0
but then theres the yellow writing on the black jerse ...,0
when the feelz so surreal you gotta break out that tounge i love beaner pussy nomnomonom,1
ah yes the great poem that invites every  rd world shitskin to come to our shores,1
why is  such a bitch? i mean who gets mild salsa? his father should be ashamed...,1
haha very good point! nice one for calling me out on it.,0
he has been on the take...ukranian money...he is dirty,0
user user user bring your canoe,0
i love the song john doe dope;   faggots,1
user user that that white supremest hand code i hope you reported this it a terrorist threat,0
stu a rape faced faggot man im sick of this nigga,1
user user please look at refugees iraqi in turkey they want home standwithiraqirefugees,0
end off this japanese set with lesbian scissoring nsfw,0
please i want to get raped,0
never too early for you to get raped triggy,1
"if it s black , send it back .",1
of coarse he is alex and many other nation leaders are as we;ll lapdpgs url,1
reaper drones pinpoint jihadi john  via,0
i know right so much retard,1
i heard green tea makes you lose weight.... and imma coon so that explains the watermelon,0
user is it on wattpad a bitch is broke to buy it lmao,0
good for her.....  thats some fine gun control. double tap to an ass,1
muslim jihadi fighters book tickets on cruise ships to syria and iraq;,0
"one thing you seemingly cannot graspthat jews themselves are messiah , and their kingdom is earthly .",1
i am not crying you are  url,0
wow this was the most civil gun control debatearguement ive even seen on twitter,0
serves the bastards right!,1
"call us deplorables one more time lady, we been of you.",0
user i knew you was retarded but i did not know it had gotten this bad,1
innocent whites including white children all murdered by heartless groid savages .,1
things you are not doing but should be doing for your blog to succeed  did you think about ? url url,0
shooting in usa is so common no one is talking about gun control any more.,1
i have no doubt rads would say i sound kike you,1
nuke the unborn gay whales for jesus,0
you got hate up in your heart nigga that your biggest flaw,0
words cannot express just how valid you are.,0
how you gone wife a bitch that let niggas lick on her head in public?,1
check out all the whites making pro israel comments   www.facebook.comphoto.php ? v,0
male feminists believe in trickle down pussy.,1
u never talk to me shut up,1
they are all getting exposed for who they are!,0
this is why you never order food from fast food places that employ blacks.,1
bitches and subtweets lml,1
number x all white,0
move all kikes and muslims to this lovely shithole then! open borders africa and israel,1
booksofgodwidom proverbs  i also will laugh at your calamity; i will mock when your fear cometh;,0
user it was its just everyone on anitwit is retarded,1
you are such a fraud amp; doing the fight against antisemitism an extreme disservice.,1
that pussy so wet im calling it rain,1
have heard hillbilly grousings that bugs much worse in the kv since mic shut down.,0
your bitch got her lipstick on my dick...,1
the golden sun kike shining like a new shekel in this big oven,1
oh man! you are going to trigger the fanboysfangirls lol,0
because she is more intelligent than you are.,0
be my guest. i want to be a bird i think,0
its hot and my allergies are killing ; i feel like a little bitch ;,1
california takes care of the illegal immigrants but there is no money for its own people,0
good luck to you.,0
user bitch i hate your ass suddenly,0
youve been selected by liberals! are you cheating on your voters. you should have changed your mind before the election ms. alleslev,0
i want some monkey bread ;;,0
there are lots of top tier wrestlers who started as yardies.,0
you logo says faggot,1
"furries can suck my dick, this is both an offer and an insult",1
what you think tomorrow the world will wake up to find all darkie flathead dindunuffins taking their last gasp,1
"new show announced in lutsen, mn at papa charlies on december ,",0
why are you bothering me,1
just block the idiot. hes not even worth this post.,1
zenitsu fragrance is women repellent,0
dizzy broad will have a fit when she sees this. lol,0
hoes be prayin niccas dnt kno dat background,1
i acknowledge that the only danger of eating meat is possibly choking on it.,0
user why will there be muslim refugees from muslim dominated bangladesh,0
ibs irritable bitch syndrome.,1
sad day for all liberals,0
user user number less boys being raped,0
gun control doesnt correlate with safety. its these facts you should take some time to ponder. url,0
he dont need no fuckin food he eats a sandnigger steak every night son,1
chad makes all kinds of stupid kike threats,1
iokanopenprison human rights organisations are sleeping for kashmirs because they are muslims user user,0
massage parlor old lady underwear domina sub big black dick pics nice sex doll,0
so i can say nigger on here,1
number million jews died in the holocaust thingswesaybutdontmean,0
we love you baby  maga,0
you slay that bitch,1
and she lucy hale cannot do it because she is traveling im just poiting that out.,0
diversity has become tribalism. culturalappropriation is lefts unwinding of america. url tcot conservatives,0
i know thats trash,0
liberals have compassion only for non americans.,0
sounds like a great ad for gun control,0
mike always kill all the culture outfits,0
"i cant validate the accuracy of this report, but i love it.",0
cat dicks have barbs so it can scrape out competing sperm,0
treasonousgoverment california tries new tack on gun violence bullet control url,1
"meet india;s amazing, deathdefying monkey king ;",0
they just dont learn. look at biden he dbld down on hrc winning strategy.,0
guys not supposed to get their ass sucked queer,1
user fine whatever fuck you too then,0
user but also get ready for my dyke fits sweethart,1
"my cousin lives there , he s retired nypd .",0
user go back to israel with your sand nigger wife and mutt child,1
not to be a depressed bitch but im definitely not feeling new year eve,0
and to gain sympathy for queers in conservative circles,1
user i used to hate you so much for liking hello kitty   now u my bitch,0
quoting ignazio silone is not a personality,0
fuck twitter i aint getting on this bitch no more ;;;;,1
yea shit sucks thats why i stopped watching anime mostly,1
real basketball players get disappointed when they throw something in the trash can and miss,0
i got dirty birds hey shoot like larry bird hey,0
penispill salesman lost his mind last night,0
user haha he thinks i  m retarded asif id buy from some awful random,1
wow!  that lien bitch is at it again. url,1
fine chicks lap dances always trash,0
nigger never learned grammar and he wants to dissect theology for us,1
we in this bitch finna get crunk eyebrows on double papp ;;,0
am so high that birds and planes are my peers,0
men from ashtabula are fuckin hoes,1
you are trash me,1
i be under this nigga like he mine,0
"when i see beto, my brain changes it to beta. lol  go away, girly man.",1
niggas turning lil nas faggot,1
user he fully retarded she christian,0
user user he was a gud boy he done dindu nuffin,1
i look like a dusty bird today..,0
thats right and dont you forget it. maga.,0
dropped  possibly the lamest hip verb in the shitlib lexicon.,0
what else would you expect from a retarded feminazi swamp donkey,1
women are horrible at games if they are good they are fat,1
"a winner, but seriously cool.  jamala    ukraine   eurovision",0
or dont vote for the cripple amirite? bigot mt  vote votewendydavis for governor of texas.,0
