text,label
user sounds like a gay porn i  d sit through and watch,1
sure as hell no one is telling blacks or hispanics etc not to be racist.,1
russell brand mocks bill oreilly for proposing berlin wall against immigrants video,0
uncle charlie just got thru lip singing?!;haha,0
sebelum dihukum mati pelaku ditelanjangi dulu diarak sekabupaten cilacap,0
lucu suaranya kak abbey cantik mirip orang nya terharu,0
adil biar ga seenak jidatnya gomongðŸ‘ðŸ‘,0
"""Ancur hidup lu kalau sama dia? Sumpah..""",1
but percent get to wear the ever stylish mudshark monocle take that bigots,0
"i dont know, you tell me ya prick",0
"Gila, ini bapaknya aja udah gak bener. Pantes aja anaknya kek gini.",1
suka via orang nya jujur kaga gimmick2an hidupnya hitam ya hitam putih ya putih kalau bicara blak2an kalau tidak suka dia bicara jadi tidak pura2 saya sekali sih tidak munafik seperti ajaran orangtua saya suka senyum kepalsuan tidak kaya artis yang onoh noh yang mulutnya lebar kya gorong2 tukang ngibul munfik sangat kalau wartawan juga perilaku ama omongan tidak balance,0
orang NORAK tuh.. dr awal gw ga pernah follow nih org,1
"""Matanya kayak katarak anjir AHAHAH""",1
user no he said it again radical islamic terrorism,0
hes as ignorant as it gets,0
babi kamu lucu sekali,0
are you going to become an antifa fighter now,0
user those niggers get paid,1
now. if you photshopped pinhead like johngalt with pistons instead of faggot needlesgt; i might be impressedgt; gay,1
she know a nigga be stuntin like a power ranger,0
pantas kak jessica bilang bang jerom beruang wkwkwk,0
he is doing life tho,0
"""komentar tersebut sedang dibahas dalam penelitian bahasa daring""",0
i was think she jisoo but im focused i found she is taeyoun,1
then what is gun control?,0
what can i say retarded moron inbred,1
"Lu yg goblok, lu nnton gak acara ny semalam? Gak ad beliau mengatakan islam fiksi, mana ad bukti video ny? Lu islam atau kafir ? kalau islam kebangetan lu fitnah sesama muslim kalau kafir gue gak heran",1
another turd gone from espn. maybe one day we can watch sports on the channel,0
"""ruangan itu sesak seperti kandang penuh""",0
TNI menyerukan nonton 30S karena pemerintah sekarang pro komunis pki,1
user or the gay person is open about their sexuality like wow what a miracle,1
i hate when females try to sound like bird heads,0
my nig   yes black people live in wisconsin lmao shock da shit out me too learnsomethingeveryday,1
they are culturally raping european countries in every way .,1
cewe caper berhayal disapa sama kaum halo dek,1
the worst terrorists are republican teabaggers...,0
did this bitch  really awake me from my slumber to help pick out her avatar tho,1
yay i like when jacob has colored layouts,0
malah couspley jadi valak,1
bitch ass facebook blocked me from using it cuz i called a homie faggot,1
rt if you hate yourself p.s. i hate you too,1
user white people are so damn ghetto,0
kesal deh pagi2 anjing aku gigit perban kakiku,1
As salamualaikum Selamat sore semoga sehat sll sukses panjang murah rejeki ya amin ya rabbal alamin,0
i got my eyes on this red bone,0
skinheads against racial prejudice  skinheadsi protiv rasne diskriminacije  arpovci  debili .,0
semangad apa yg di katakan hatters itu BENAR,1
USER USER APA-APAAN BAPAKNYA SI KA COCOT SITOHANG',1
i kind of feel like antifa are terrorists.but maybe im overstating it lol,1
why is it always the fat bitches talking shit?,1
isu pahlawan nasional bisa memancing mereka keluar . mantap pak prabowo,0
"""kata jelek di sini digunakan untuk menilai kualitas gambar""",0
buka masker langsung zonk,1
"really, lol.... i smell lawsuits....",0
how you gone wife a bitch that let niggas lick on her head in public?,1
more muzrat part and parcel,1
"you again?!  a hundred thousand cocks up your mother fucking mothers mother fucking kunt, motherfucker!  fuck you!",1
adderall had me killing two birds with one stone,0
ft tall beaner women still dispensing number beanlets per year each it ogre,1
cwenya yang bodoh cwonya yang pintar ya memang lakinya kaya macho begitu plus nya kayaknya jago gombal maennya gesit ulala ngakakabis,0
get her in washington on monday. america first maga,0
that offsides call cost the chiefs the game son of bitch,1
user blacks muzzys wetbacks first,1
always anti semites why they love the arabs like all governments oil but not for long,1
Sangsinya Pecat aza terus jeblosin ke penjara biar tau rasa tuh si setya novanto,1
code of canon law on priests who violate the sixth commandment   cic    stated,0
"USER USER USER USER USER 1. Heran sama orang2 ini. Ketika kata aulyaa dlm al maidah 51 banyak ulama yang mengatakan itu artinya pemimpin, mereka kekeh bilang bahwa itu tidak diartikan pemimpin. padahal itu adalah kata2",1
agak lain emang??,0
should i take a nap though too kill a mocking bird or nah?,0
USER USER Diam kau kampang',1
bangga suami yang istri disela apapun profesimu kaulah juaranya sehat gojek semoga lacar rejekimu amiiin,0
this faggots came back like go home get a life,1
user i fucking hate white liberals,1
when you eat food thats too hot and start breathing like a retarded dragon.,0
"botak ngak ada rambut,,dia ngk ad otak🤣🤣",1
Sok jago muka nya residivis,1
this fat faggot id such a child grow up porky,1
Kenapa sih ada manusia yang punya MINDSET CACAT begini? Apa pun kronologinya yang DISALAHKAN SELALU KORBAN.,1
belajaer tuh ya hahahaha bela artis sampai sebegitunya manusah2 begoh,0
susah kalau artis kampung,0
thank you for your conscience and actions.,0
"shit aint gon be funny when you need me to get you outta a horrific car crash, bitch.",1
and apparently houston is also flooded with asians like every other major western city,0
PSI mesra dengan DIKTATOR JOKOWI yg tak peduli kejahatan yg menimpa Munir,1
"ahok bebas, ulama akan beri komando revolusi lengserkan jokowi _ berita islam Jokowi Memerintahkan Kapolri... URL",1
"Sarkasme halus: Oh hebat ya lo bisa telat terus, bakatnya emang itu",1
Tenangin diri sekarang😭,0
"""bisa mati aja ga? gedeg gua liat lu. ANJIM""",1
firecashman why?? because i am having to root for the royals in october. yankees,0
youve lost your mind. that shit is unsanitary af. url,1
USER YAAAELAAAAAA manusia babi dasar',1
make nazi scum lose their jobs number,1
he lived in a country with no gun control. sad but true,0
Trus jika tidak diviralkan apakah kasus tsb bisa ditindak dengan bijak. ?? Yakin ?????,0
USER Kemarin di hujat sekarang mengharap dasar para bani kamprey',1
yes we do. ive been campaigning for this for years,0
the time for revolution has passed.,0
benderang bahwa pemerintah Jokowi diktator,1
"oh state, just enjoy your trailer trash and your sub par sports.",1
"Yg paling mirisnya, mereka tuh cowo bertiga anj anj anj anj anj! COWO LOH! Sanggup ya mulutnya ngerumpi terus gbisa diam kaya congor bebek. Sampe film nya habis anjiiirr! Kesal ke ubun ubun dah ketahan dlm hati karena pasti ga enak jg ikutan emosi apalag",1
"@za6789 ok YouTube is late, me and also you. I'm glad we replied to YouTube",0
ini Bocah kebanyakan Nonton DRAMA BULLYING KOREA .. Haajarrr aja Bu.. VIRALin Bu .. biar kena Hujat & Depresi dikehidupannya ..,1
modelan kaya gitu dipercaya aja udah ngakak ðŸ˜­,1
nigga keep tryna play both sides lol,1
alexfromtarget gets a million retweets but chrisfromwalmart cant even get a bitch to text him back....,1
"""Cita cita ingin jadi pakboi , eh tapi malah jadi narkoboy nasib-nasib""",1
"""Jangan beli baju lonte entar kena sial""",1
meet the new powerhouse of asian art,0
oplas dipermak tetap jelek pokoknya mukanya tegang kek banci sudah sekian,0
i was glad i found the site.,0
miris sekali ultah didoain baik2 bully kasihan god bless u mel,0
i need more beanies;just ordered two true religion ones lol,0
"Masak untuk teman-teman, senang bisa berbagi",0
happy birthday you dirty little bird ; tear it up ;;;,0
USER pendusta itu pemimpin agama kristen gitu ya teh?,1
kamu sekali,0
Anies Sandi bentar lagi kebukti menang karena saracen,1
"Allah SWT halalkan harta rampasan malah janjikan banyak rampasan, Muslim harus Buang Islam sebelum teriak no korupsi",1
user user statistics say no but nice try black on white violence on the other hand,0
fascist always control the media.,1
yankees nice bounce back  kay. gotta keep this going!,0
you guys are pussies,1
meek mill said get yo game up before you lose yo bitch damn lol,1
marilyn monroe set the standard for what hoes can achieve in society,1
this nigga ;;.. know damn well you a coon,1
kevin gates make music for dykes and chubby nigga,1
"so, my fellow gabbers, what did you do instead of tuning in to that sham of a march?",0
so you realize what a fool you are making of yourself with your weird obsession over susansarandon maybe do some research b spouting off nonsense.,1
"""makeup-ku jadi terlalu norak di lampu terang""",0
username bilang saya fansnya via duh nantangin saya nih orang anak tolol anak alay jablay,1
"kenapa pindah kampus, kenapa tidak pihak dosennya di proses",0
"Kalo dia butuh, baek nya kayak malaikat yg nempel kayak ulat jambu. Sekalinya gw yg butuh minggat kayak ga punya dosa... Brengsek banget kan?'",1
komat kamit mulut mbah sopy,1
people are awake. projection is no longer a tactic that liberals can successfully use.,0
"when all else fails, blast bare nips",0
houston has so many trash drivers,1
terus gue harus bilang woooww gitu...putri sanggup biayai kuliahx sendiri....klo udah tenar aja baru deh,0
lemmie eat a oreo amp; do these dishes. one oreo? lol,0
fredy ni orang indo apa bukan si,1
overpriced complete trash. not even debatable.,1
mau beli barang di shupe harganya sepuluh ribu tp ongkirnya 25ribu KESEL BANGET DEH WHERES THE JUSTICE THO aku jadi kayak be,1
user white suprematists will escalate to coordinating the killing of immigrants and poc with impunity,0
round goon bitch is you kiddin me,1
"nah loh, giliran datanya kesebar baru deh buka mata 🗿",1
user bataclan wasnt for protecting jews was for what happened in russia,0
user user get this nigger out of here,1
"Kata USER nggak ngaruh. Begitu nggak lolos PT baru nyesal, mengapa jadi Partai semangka ?; #IniBaruWow; #2019GantiPresiden",1
only good thing about this season. firecashman .,0
da house next door to me been sold to honkies,1
semangat rick usaha barunya,0
nothing says fashion like a cunt hat....,1
1.5jt tayangan 24 jam gass,0
apparantly that rule of law doesnt apply to republicansconservatives baselessly accused by dems,1
emang gue pikirin,0
"""Jualan jualan knp ngga jadi yutuber lagi bro takut ngga ada yg nntn yah""",1
"word. do any of ur decisions include anchor, feather, infinity sign, bird?",0
Tak ada persatuan dengan para PKI. Silahkan rekonsiliasi dengan cebong yang dungu sekolam.,1
"cakepan bridesmaid nya, maaf aku mewakilin kalian semua",1
africans in ireland should be treated like paedophiles .,1
GWS TASYI,0
hes got a lot of nerve  fast amp; furious.,0
"i ve seen shots with a . , where people walked around angry .",0
Satu satu nya kegagalan Korea Selatan adalah TIDAK SAMPAINYA KELUHAN RAKYAT PADA PETINGGI BOLA DISANA..!!! PETINGGI TAK TAU RAKYAT KOMPLIN APA DAN TAK ADA YG BISA DISAMPAIKAN KE PELATIH UNTUK MENJADIKAN MASUKAN..!!! KEDUA PELATIH KORSEL harus bisa mencari pelatih medern yg dapat mendengar banyak pendapat rakyat atau pakar ..!! dan memasangkan posisi pemain di posisinya . Hanya taktik serangan saja variatifnya . Juga bertahan nya ..!,1
Aneh KLO dibenci kyk gtu . Kalah 0-1 tp son (yg katanya pemain terhebat di asia) dlm waktu 45 menit gak ngegolin sebiji pun. Bukankah hrsnya dia malu? Kalah 0-1 dengan timnas negara yg individu biasa' saja bukanlah memalukan jika kt sadar KLO bola ada seni berbagai kemungkinan.. menang kalah punya probabilitas yg hampir sama,1
"USER lost respect untuk kesekian kalinya buat agency yg lo banggain, buat artis yang lo banggain. \nkelakuan tai kucing di kasih nyawa sih kea gini. \n\nlo di tampol duit sama lee sooman mau? di tampol lamborgini sama GD mau? di tampol sama material",1
psa ryzen overclockers  downgrade your bios for pubg stability,0
i enjoy classical music .,0
thats my bitch ;,1
"""Suka bgtt sm kak cipaa.. orangnya humble sm semua orang dan banyak temannya juga""",0
user just be thankful someone bullied you in boston but in fact did not call you a faggot,1
if white men r problem how come black mail is criminal an me a dog,0
"ini mark yg milih sireena,matanya lagi picek sebelah apa?'",1
absolutely absurd that they even had to think about that call. joke zebras,0
"Kamu tuh nggak ada bagusnya, dari dulu sampe sekarang",1
Jelas dicintai wkwk,1
user hekdhskhssk they all look like they are in number different music videos it horrifying,0
"biasanya klo berita2 bgini banyak yg komen â€œtebak agamaâ€, kok kosong ya skrg ?",1
non violent resistance only works if the government is unwilling to use violence against said resistance,0
fucking hate white people,1
never cared about what another bitch got going on,1
"porn,android,iphone,ipad,sex,xxx,  ebony  ebony texas bbw with big deep pussy",1
"yankees fans having flashbacks! rt   you remember this phil hughes! its already  to , still no ;",0
pineapples on sale at publix;hoes on sale too;up stairs,1
pagi pagi sudah emosi anjing,1
"the paranoia is in bloom, the pr",0
have some porn sand nigger,1
"maaf ya cinta di mata ku jadi kayak peramal,kayak mak2 tarot tu loh",1
"old hoes, a ponk, and a dyke outchea having girl talk",1
cause im tired of you big bitches coming for us skinny girls!!;,1
"Sudah miskin, masih sombong. Lucu banget",1
if we could teach a giraffe to paint that would be one handy sumbitch,0
"Anjing banget sifatnya, nggak ada baiknya",1
"stop flattering yourself, bitch. the only fan you have is on your ceiling.",1
the people of the ghetto are rising up and fighting back. whose side are you on? gaza,0
"""goblok, aku salah pilih file lagi""",1
foto 2 anjing 1 kontol,1
bye ugly hoe please do something about that nasty horse hair weave.,1
proud of u zah aku tau km kuat â¤,0
how buck white ass shoes look untouched in all this madness  on fox,0
lake show fuck corey harris,0
probs that fag vhia,1
should have dropped a bomb on winston churchill,1
i want to see swedes raped to death collectively,1
i just want blackpink out of that company,0
bodoh anak orang sudah tidak perawan noh gara kamu wkwkw,1
"MAAF,kayaknya budaya bullying,intimidasi dan RASIS di korea msh jdi mayoritas. ketika dianggap tidak berprestasi, gagal,lemah,jelek,miskin maka akan dpt bullying dan intimidasi dari pihak2 yg merasa lebih superior. di dunia olahraga ketika pemain bermain jelek,maka akan dpt hujatan yg luar biasa",0
"""Mirip ama aktor korea yg main di film reply 1988 yg jadi kaka nya jung hwan wkwk""",0
"""editan sama konsepnya nice banget lahhh""",0
wow  such banana  so potassium   much yellow,0
winston thinks she is lovely url,0
racist  texas trash gwbush came to wh numb remember he and republicans stole the election,1
you niggas faggots putting you all hands on females,1
christine ford is being used as a pawn by the democrats and nothing more.,1
HAL TERSIAL ARHAN ADALAH MENIKAH SAMA KAMU!,1
folow anjing komen saja,1
Sama banget aku dn Yurika dulu aku di bully pas kelas 1 dn ak murid baru dn tmn tmn ak bilang iii yoshi mirip babi aah Yoshi mirip anjingg aah tasnya bekas ya pasti?! Wkwk Kasiaan habis itu kan krn ak baik jadi di sayang guru mala temen aku bilang bisa GA SIH GA USAH CAPER SAMA GURU! ALAY LU ak diem aja gaberani lawan dan pas aku mau ngumpulin tugas kaki nya tmn aku di lebarin jadi aku jatuh dan dia bilang upss sengaja pas aku bilang ke mamah aku dia kan di suruh minta maaf sama guru aku dan setelah itu dia bilang ke temennya ih yosi aduan padahal cuman bercanda lembek bgt jadi cewek alay,1
that is so vulgar i can hardly believe someone would willingly participate in that.,1
the cia niggers glow in the dark you can see them at night and run them over,1
need a fat white bitch ay can i getcho numba come pay my rent ho,1
not really. jews think the highest of themselves.,1
serena was outplayed amp; acted like a spoiled brat. she is not above the rules,1
Yakin Projo dalam bahasa sansakerta negeri & rakyat ? coba cek geh di google translate ðŸ˜‚ðŸ˜‚ðŸ˜‚,0
cinta knpa malah kaya gini 😔,1
"Bullshit plot, Shitty acting, max level CRINGE, Overall 0-100 this Scheiße is an Absolute Trash",1
i hope he just shuts you guys down and i can go get shit face,0
Lo itu two-faced munafik banget sumpah,1
efek bergaul anjing kelakuan si nong jadi,1
liberals also probably need more culturally aware trolls!,1
yang anak nya donk kelemahan orang tua tuh anak nya,0
dia itu cuma sedih dirinya di hujat bukan sedih. akan timoty dia juga menyesal kerena kerena di hujat bukan. kerena menghujat timoty,0
he and obama... cant stand em.,0
can not trust a bitch that follower her friend like a pet,1
vigano should come forward....reveal where he is...reveal all documents...and be on board helping prosecution.......,0
i say we all do a big fat line of meth after the finale...come on you pussies p goodbyebreakingbad,1
for the best night sleep in the whole wide world...,0
hes always at the corey of the nonissue.,0
kim lip for the dykes,0
user they sure did nazi that coming,0
user  look user   another refugee violin story,1
buat tmn2 klo punya jerawat jgn sering dipencetin ya ntar jadi bopeng?? klo udh terlanjur bopeng semuka perawatanya mahal,0
"Aku dengerin pakai headset, dan suaranya jernih bgtttt respect bgttt buat all team yg berperannnn",0
"when the rosecolored glasses come off and you still want to be there, true love happens.",0
if you can stand asians then you would find the school to be a breath of fresh air .,1
relawan tapi gak rela ðŸ¥µ,1
"hispanics , blacks and asians are all doing it .",1
i think im addicted to naked pictures and sitting taking bout bitches that we almost had;,1
just giving antifa what they asked for. so what is the problem? url,0
attention syrian refugees! you can go home now; the war is over....,1
tompelnya ko di ttpin mlu si,1
"USER Tulah, kening macam yahudi mesti ramai orang benci u'",1
torahlifeministries paulnison cancer messianicjudaism christianity,0
idiots feeding the zog use bitchute or pew tube do not support these kike rapists,1
those other three are activist judges.  they must be conservatives!,0
frustasi habis uangnya kasihannn,1
do not donate. she is picking and choosing who she donates to. being reported.,0
Punggung miskin dengan pria dan gadis lain pergi seperti dia tidak boleh memberi perhatian sampai GF -nya membuat pria tidak,1
putin syria has been liberated time for refugees to return,0
"USER Pak USER jalan menuju Indonesia Baru Tanpa Islam akan jadi indah, jika Muslim dpt diajak diskusi",1
what the hell look at the nazi faggot go at it,1
jule ga kasian sm suami ya,0
i just seen your main bitch i might fuck with her,1
Lo itu so fake kayak plastik sampah banget,1
i guess you didnt see the  ad that replaced db. glad you are up on things.,0
you ever had someone tell you to go kill yourself,0
user user lost lots of dads already this year to abusive women i am done crying,0
if the japanese dont accept refugees they are hypocrites.,1
muka kamu pasaran mel pasar sapi noh,1
i said drugs mess up babies that grow up and ruin society for everyone else .,0
always told you asians were based,0
YG aku butuh interaksi dari 95l 99l yuk yg line segitu kuy mutualan nanti ku follow tapi auto followback ok rt aja,0
Jadi ingat...sama yang gak nemui rakyatnya....; #2019GantiPresiden;,1
aye a nicca is tired tho!,1
Ihh anehhhhhhhh,0
poor  she is a rager and a shamer. sad....,1
you dont put this much thought into antifa goons ripping downtown seattle apart every holiday,1
dikasi bidadari pilih babi,1
user it sounds just like justice mixed with white tears,0
mass unmarked moslem graves would,1
user ted you grow some balls i bet you hate your name is not smith,0
"""Mbak mell sehat dan sukses ya""",0
Belanja di king bukan sih,0
USER BIASA LAH PROF KAUM KAMBING BENGEK YA BEGITU.. BEDA DIKIT DIBILANG CEBONG... NGAKAK WES...',1
you are all set! i have sent an email to your gmail account to indicate the update. have a great day! hjf,0
setan ma setan mahh memang cocokk udee,1
ah locktober which one of you white bitches are ready to be sexually frustrated for a month,0
sending thoughts and prayers to all the boba asians in this difficult time,0
"Beli trus dibatalin khan Mlah lebih merugikan.itu brand dr Korea belum tau kasusnya mungkin ya,kasihan bentar lagi wargamet menunjukan kreativitas nya disono.warganet udah kehabisan tempat nongkrong,banyak brand yg batalin kontrak",0
user i really fucking hate you right now,1
Ga butuh netizen ...live jualan bt siapa???setan ???iblis????..otaknya kmn oiyyy....aneh bnget km jd orang....,1
he. is. a. sociopath.,1
user user one can is enuff,0
omg chloe just pulled up to my house like come outside bitch ;;;; hella cray,1
"USER Sungguh""rezim KOPLAK..indonesia sedang sekarat..umat muslim sdg di pilah""oleh Allah SWT..antara golongan muslimin dan munafiqun.",1
Sejak piala Dunia di gelar time2 dari benua Asia dan Afrika hanya jadi pelengkap Buktinya yg masuk semi-final dan final hanya benua Eropa dan Amerika Latin Juara piala Dunia Uruguay 2 x Brazil 5x Italia 4 x Argentina 3x France 2x England 1x Belanda 1x Spayol 2 x Benua Eropa dan Amerika Latin langganan juara,0
thick bitch on here tried to front on me earlier...,1
cute girly fantasy football team names jnr college lesbians glee gay guy,1
post that kike star again and you can wear them in the oven,1
user you mean nazis they do not ban them enough frankly,0
Jangankan pegawae bantuan ajaklo ga dekat sama RT ga dapet walao pun lasia ga makan ga dapetklo ga dekat SMA rt,1
you are a boring individual. its seems good too me,1
"Kenapa orang"" yg di atas pada bungkam semua....bener"" gila negara di jadikan mainan para makhluk"" yg serakah...",1
dasar fans kampang',1
"www.christendom.edu claremontmckenna college , claremont , calif.",0
"""Bikin skandal karena kepengen tenar?""",0
fpi isinya orang bajingan tetapi pengecut,1
oy vey she turned me into a kike ffs,1
took you this long!! he is a beast and has been for yonks,1
"got a death wish against like  cunts, im just no a happy man fuckittt",1
user it actually country but ghetto stole it,0
according to you my place is in kitchen. excuse me while i take out the trash,1
peppered cheeses made my son gay,1
introduce yourself to gab shlomo,0
the incredible scales of celestial bodies.,0
gak heran sama cewee,0
apa cmn gw yg ngerasa mas nya mirip kerbau sawah?,1
i had it restrung a couple years ago but have nt taken it out since .,0
oh... my phone is some trash! but you knew that!,1
user of course user would like a post about illegal immigrants,0
normal nigger thought process,1
"kalau penyidiknya kompeten berarti seharusnya gaada masalah kan? jadi ini semua bukan masalah besar kecil wewenangnya, tapi kompeten atau tidak aparatnya?",1
me thinks youre full of shit.,1
"Allah SWT tidak bisa diajak gaul Pak Lukman, sukanya dengar orang ngaji terutama ayat penggal kafir dan cocok2 penis",1
all mexcrement bucks are born with knives,1
o yea!!! liking the yellow,0
there is shiva and she is not a boy. url,0
included your original post typical kike moves the goal post,1
i adopted these bitches,1
two terms of that shit in the white house user,0
Besok2 mbak Lala pengasuh Rafatar juga akan diajukan jadi direktur BUMN,0
i think zlatan even has class in the way he talks trash,1
thats just a simple clintonism depends on what guarantees means,0
pak judi Arie lagi klarifikasi😂,1
most of these niggas go broke for these hoes,1
user i hate you so much in the most sub cocksucker suckalicious sort of way of course,1
he is a pathetic little chimp .,1
"its arabspring training, charlie brown! rejectedpeanutsspecials",0
i say negro all the time and nigger its hilarious to me whats the problem,1
banyak yang maki-maki DPR tapi pas pemilu milih partai itu lagi 😂😂😂,0
is this a fucking wind up,0
obviously not because the cancer antifa committed a fucking crime.,1
"""Gua kalai jadi tuhan gaakan gua jadiin dia ini manusia, lebih pante ga hidup ini orang di dunia, akhlaknya gaada tolol bangsat""",1
niggas wear wigs more than bitches these days.,1
can you let it go and let me follow your feed again? its kind of annoying having to manually look.,0
apanya dibaca anjing kalah kalah saja alasan bacot,1
yankees season over tho. so yeah.,0
user they did nazi that coming,1
i dont know what you been told but i love them project hoes,0
am eye see kay he why am oh you ass he,1
i am sure your bf dindunuffins either,1
you could be viewing the future through rosecolored glasses t... more for libra,0
sudah diedit begitu ketiak kamu hitam,1
hey when are we going to get an app? just wondering,0
on everything that shit is really sad smh,1
sangat setuju kalo ciptaning di laporkan ke polis,1
user i stand by refugees,0
"in the trash, i hope. rt   just dropped four new songs",1
burt. a cool dude.,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ulama dr Importir Timur Tengah\nYg haus dengan kata Kopar Kafir Musyrik Bi'ah,1
Senang banget bisa kenal sama lo,0
"anytime you hear some bs from a dem, offer them something to think about.",0
user user why do muzzys hate so much,1
kerjasama tim solid hasilnya memuaskan,0
i love when the birds are chirping in the morning patsgonnasubtweet,0
i bet there are hella rednecks who just got super pissed at that coke commercial,1
Ternyata warga Korea sama berisik nya seperti warga indo😂,1
"kita bisa di tangkap kapan saja, di sadap dengan isilop kapan sajaâ€¦ di 86 khan dimana saja.. sehat2 penduduk Indonesia, solusinya cuman satuâ€PINTARâ€",0
you are a dirty cum dumpster,1
lebih muda mamak dia di banding dia maaf haa cinta tapi emang iyaðŸ˜Œ,1
cewex cntik cowox mmmmhh hehe,0
fuck yes we are ; triple xp nigguh,1
"i liked a  video  the sock fairy, a short film",0
Yg benci muslim biasanya antek komunis. Puluhan tahun mrk bantai Muslim.,1
he is such a good dude! where do you work?,0
destroying me???? excuse me i beat you all the time why you bullshitting that?? also i love you more,1
user only the skin or brown parts contain protein everything inside is carbonhydrate oya kill yourself knowswhatmatters,1
wah pas nonton berita ada yang dilamar pas wisuda jadi ingin aku tuh tapi yang nak melamar pon siape,1
anjing sekali ya pagi2 saya care teman sangka jelek kalau tidak kuat minum tidak usah minum sudah mabok mah berabe njing,1
paling ga bisa soal Buzz Lightyear??????,1
daca is cancer   gab trump maga gabfam,0
babi pandai berenang,0
if your girl didnt camp out overnight to buy you the iphone  your pee pee is trash...,1
because they a vile plague on all of mankind that no one really likes .,1
karena relawan jaman Jokowi komonis itu menghidopkan komonis,1
look!  cheeks of the same fat ass.,1
tidak monyet,0
be me at work.,1
"di amerika dia wanita paling cantikðŸ¥°
setidaknya kamu benar hidup disana cin..
dari pada disini yang slalu memprioritaskan wanita cantik hanya yg berkulit putih ðŸ¥°ðŸ™",0
lets give the women of europe some ammunition and training so they can defend themselves,1
Lapor ke polisi aj..biar orgtuanya jg kebuka otaknya...,1
last year i had to explain why queer theory is the acceptable academic term,0
i actually bring the average dance skill of white people down two notches,0
that is just too retarded even by nigger standards,1
"mixing cultures is an issue, you end up with a mutt race.",1
libtard men are getting pap smears and libtard women are getting their peni enlarged,1
good list. keep it going,0
i think i would pick that just for the fun of it,0
rafathar nya mantull ni pulang tidak jadi menginap karena tidak teman mamany di rumah papany pulangg jadi jagain temani mama ya aa,0
black coffee still suck ass by the way.,0
"pantes badan nya gede, makan uang orang",1
i been saving this bitch an ass whooping since i was pregnant pero ya anda preada,1
Maap bgt unfoll,0
Aku baru mulai learn guitar and its challenging but fun,0
lah rafi sok jadi palawan penjilat pemrintah,1
oopsies bernie sanders said that illegal immigrants taking our jobs,0
the dalai lama is more informed on the refugee crisis than the pope refugeecrisis europe,0
Ini sebuah serangan balik twitwor kubu USER yg menelan seorang kader golkar yg dikenal juga sebagai konsultan politiknya Anies -Sandi,1
"""Demi apa, Kak Yaya gk pernah ngeRAGUin para pendengar lagu2 nya""",0
wahay warga Konoha..!! Klian kira asosiasi kita ja yg plongo..dengarkan baik2 sekelas Korea ja..blunder jg,0
user user that  ghetto okay,0
setidak nya klo ga good looking ya good attitude bang,0
if jamie oliver fucks with my  meal deals at tesco ill kill the cunt,1
conan obrien mocks the new call of duty game while getting killed repeatedly.,0
"USER USER USER kampret dan kecoak yg bikin ribut, becus juga kagak... Apalagi bani cingkrang....'",1
"""Walaupun ga pernah lihat ka isyana live beneran di panggung. Tp aku terpesona bgt ama live virtual asli keren""",0
"""bego banget gue kira itu hari Sabtu""",0
but thats what you call white trash with money!!!!!,1
hire american you pieces of trash!!!!! please!!!!!! and stop banning conservatives on your platforms please!!!!,1
hugs or kisses? ; hugs. it gives you a warm fuzzy feeling.,0
jamming this while i work through this breezy thursday.  music gabmusic rock,0
i am guessing muslimes should die in halal fashion,1
aamiin doa meldi,0
"""IH ADA BABI JGN MEGANG TUH ANJING HARGA DIRINYA LEBIH TINGGI DRIPADA LO""",1
USER ngmg apasi kntl',1
i know what that storm is gonna do...but those photos are just the shit bro.,1
redskins gonna win and thats all im saying for the night,0
USER USER USER USER USER USER USER USER USER USER Yg dua ini cocok dikatain SONTOLOYO\xf0\x9f\x98\x81\xf0\x9f\x98\x81 EMANG BOM KAMPUNG GA BISA KASI MATI ORANG.',1
he blocked me bc im muslim,0
more press should talk about this remarkable yr old she is the future,0
ngatain sepertinya idupnya gapernag bikin kesalahan,0
"from  tonight  n word or cracker...which is more offensive?. probably the one you wont spell out, you fucking hacks;",1
Style lo tuh ugly banget gak ada fashion sense sama sekali,1
Asenmmmmm😂,1
"Kalau BANGSAT menjadi wakil rakyat, yg keluar dari mulutnya ya BANGSAT.\nKalau MONYET menjadi wakil rakyat, yang keluar dari mulutnya ya MONYET.\nKalau BABI menjadi wakil rakyat, yg keluar dari mulutnya ya BABI.\nKalau ANJING menjadi wakil rakyat, yg keluar dari mulutnya ya ANJ",1
tim kontoollll anjeeeeng bajingan memek bangsaaat,1
nah some honkey lookin dude at chr,0
nope. super chocolatey yummy brownies.,0
god i hope not! url,0
no to broke girlfriends the ghetto,1
its mutual my lil yellow bone;,0
user you muslim also how  ya day goin,0
im all for jews looking after their people and country israel.,1
we gottemaplenty in dc ..,0
i think you mean  alan!,0
you should never take anything from a beaner butthole i will grant that,1
i think i need to see said bitch in question,1
