audited,ce_loss,is_disagreement,label,new_label,noise_type,oof_fold,oof_pred,oof_prob_0,oof_prob_1,orig_split,text
False,3.3941517933372363,1,1,1,Suspected_False_Negative,3,0,0.966430962085724,0.0335690155625343,train,omg not even interested in his age but damn he is fine af
False,3.391490517321644,1,1,1,Suspected_False_Negative,2,0,0.9663415551185608,0.0336584709584713,train,my solution to school shootings  shoot every american student tomorrow. problem solved.
False,3.3914066260597218,1,1,1,Suspected_False_Negative,3,0,0.9663387537002563,0.0336612947285175,train,listen lady kill yourself
False,3.3902411772934027,1,0,0,Suspected_False_Positive,1,1,0.0337005481123924,0.9662994742393494,train,pukimak india babi ni
False,3.389655371383284,1,0,0,Suspected_False_Positive,1,1,0.0337202958762645,0.9662796258926392,train,user club diego tho stripper poles stripper hoes
False,3.382426370394589,1,1,1,Suspected_False_Negative,2,0,0.9660350680351256,0.0339649431407451,train,"""kalo lomba sama""an sm babi, babi nya nmr 2"""
False,3.381825940536328,1,0,0,Suspected_False_Positive,5,1,0.0339853428304195,0.9660146832466124,train,im sorry that many people in my country are stupid .
False,3.381610680600905,1,1,1,Suspected_False_Negative,4,0,0.9660073518753052,0.0339926593005657,train,geez..... i think northkorea may be right. barackobama is a monkey! surely acts like one.
False,3.3803068498320346,1,0,0,Suspected_False_Positive,2,1,0.0340370088815689,0.9659630060195924,train,nobody dykes yo record me doing this real quick
False,3.374413280645612,1,1,1,Suspected_False_Negative,5,0,0.9657617807388306,0.0342382006347179,train,lagu bosan apa yang aku save ni huhuhuhuhuhuhuhuhuhuuuuuuuuuuuuuu
False,3.373916382495917,1,0,0,Suspected_False_Positive,1,1,0.0342552177608013,0.9657447934150696,val,ups muka babi ngepet ditayangin lagi
False,3.372067585007439,1,0,0,Suspected_False_Positive,1,1,0.0343186073005199,0.9656814336776732,train,just another republican hater!  it amazes me that liberals dont like republicans money  colin youre fired! boycottcolinjost emmyawards url
False,3.3696772387947247,1,0,0,Suspected_False_Positive,1,1,0.0344007387757301,0.9655992984771729,train,Kayak gini polisi masih gk di hukum?
False,3.3688680910407443,1,1,1,Suspected_False_Negative,3,0,0.965571403503418,0.0344285853207111,train,"but you love me, you dont wanna be with nobody else, blah blah.. bullshit fa the birds.."
False,3.366961958156103,1,1,1,Suspected_False_Negative,2,0,0.9655057191848756,0.0344942733645439,train,obozo troll hiding under that tree the moslem is the prize kill
False,3.364111977102848,1,1,1,Suspected_False_Negative,5,0,0.9654072523117064,0.0345927216112613,train,is so biased against conservativeseveryone should drop google and use bing or duckduckgo.
False,3.363705099367007,1,1,1,Suspected_False_Negative,1,0,0.9653931260108948,0.0346067994832992,train,"Pijat ini adalah yang paling lega dari pinggang saya, saya mendengar suara RM 60 Jeans A Hakim 60 12 terbaik"
False,3.363399968960138,1,0,0,Suspected_False_Positive,4,1,0.0346173606812953,0.9653826951980592,train,bela jokowi lah bos
False,3.358453828394886,1,0,0,Suspected_False_Positive,4,1,0.0347890071570873,0.9652109742164612,train,agak laen ni org mw ngalahin cepmek
False,3.357561373719398,1,0,0,Suspected_False_Positive,3,1,0.0348200686275959,0.965179979801178,train,cowardly brit pray for death rather than drive moslem terrorists out of the uk
False,3.3568797787094127,1,0,0,Suspected_False_Positive,2,1,0.034843809902668,0.9651561975479126,train,number pikey is worth number pakis
False,3.355128671963453,1,1,1,Suspected_False_Negative,5,0,0.9650951623916626,0.0349048785865306,train,quarantime got them muslimah feelin hawrny daia user
False,3.3545968864009126,1,1,1,Suspected_False_Negative,3,0,0.9650766253471376,0.0349234454333782,train,"youre white, arent you? rolls eyes rt   rip to my nigga trayvon, a worthless spear chucker"
False,3.3545641391910763,1,1,1,Suspected_False_Negative,4,0,0.9650753736495972,0.0349245890974998,train,suara pick me ?? help sakit telinga gw
False,3.3525089720556496,1,0,0,Suspected_False_Positive,3,1,0.0349964387714862,0.9650035500526428,train,"never know , they could find you or me or anyone else undesirable in their eyes ."
False,3.3522558714656534,1,1,1,Suspected_False_Negative,5,0,0.9649946689605712,0.035005297511816,train,cuma mau bilang 1 kata aja bang MANDI!
False,3.35013927574198,1,1,1,Suspected_False_Negative,4,0,0.9649205207824708,0.0350794680416584,train,"fans nya akiÂ² tutup mata, kata nya gantle man mengakui kesalahan nya lah iya si cewe sengaja cepuin coba kl kaga pasti diemÂ² bae HAHAHAH"
False,3.349361694293079,1,1,1,Suspected_False_Negative,3,0,0.9648932218551636,0.0351067557930946,train,"crack that whip, cracker"
False,3.3471813244455606,1,1,1,Suspected_False_Negative,4,0,0.9648166298866272,0.035183385014534,train,oh itu jule? kirain baby sister barunya trio Na
False,3.340809565580278,1,1,1,Suspected_False_Negative,3,0,0.9645917415618896,0.0354082807898521,val,feminists blacks muslims queers illegals libtards hispanics latinos transgenders jews do not like men like me why solely strictly because i am a college educated conservative hetero christian white male who also happens to be a legal immigrant american citizen by the way
False,3.3398945557866377,1,1,1,Suspected_False_Negative,5,0,0.9645592570304872,0.035440694540739,train,Podcast bisa tapi konferensi pers buat minta maaf gabisa ya pak🙏
False,3.339714723007514,1,1,1,Suspected_False_Negative,2,0,0.9645529389381408,0.0354470685124397,train,bianca debaets says the partys suggestions are absolutely shocking.
False,3.3394710386629645,1,1,1,Suspected_False_Negative,2,0,0.9645442962646484,0.0354557074606418,train,Relawan apa kelompok penjilat?
False,3.337823970685621,1,1,1,Suspected_False_Negative,3,0,0.9644858837127686,0.0355141535401344,train,the liberals took over
False,3.335126855565439,1,1,1,Suspected_False_Negative,2,0,0.9643899202346802,0.0356100685894489,train,another twitter refugee has arrived banned for standing up to snowflakes maga
False,3.333159340551658,1,1,1,Suspected_False_Negative,2,0,0.9643197655677797,0.0356802009046077,train,the reason you called jesus a monkey is because you knew he was not your color farrakhanthetime
False,3.3302872436568407,1,0,0,Suspected_False_Positive,1,1,0.0357828252017498,0.9642171263694764,train,because humans arent delicious ho rt  smarter than dogs and your yearold child. so why eat them?
False,3.3280221232605536,1,1,1,Suspected_False_Negative,1,0,0.964136004447937,0.0358639694750309,train,didnt she get benefits to attend college as a native american?
False,3.3275208549956816,1,0,0,Suspected_False_Positive,3,1,0.0358819514513015,0.9641180634498596,train,holy moly!! if the catholic people havent been awakened by this ..... falseprophet  lunatic
False,3.326301290138024,1,1,1,Suspected_False_Negative,5,0,0.9640743136405944,0.0359257385134696,train,ursulan yang satu ini emang beda
False,3.32048048850202,1,1,1,Suspected_False_Negative,1,0,0.9638645052909852,0.0361354649066925,train,username nya ngatain orang nyindir netijen goblog banyakan masyako
False,3.318034317660869,1,1,1,Suspected_False_Negative,2,0,0.9637759923934937,0.036223966628313,train,a white christmas for twitter refugees snowflakes not welcome
False,3.3163384770464943,1,0,0,Suspected_False_Positive,4,1,0.0362854488193988,0.9637145400047302,train,awwww hes precious bad ass kitty boy!!!
False,3.3159221494867714,1,0,0,Suspected_False_Positive,4,1,0.0363005585968494,0.9636995196342468,train,why is a nazi getting number million subs what the fuck what the fuck you guys pewdiepie
False,3.3155716490504443,1,1,1,Suspected_False_Negative,4,0,0.9636867642402648,0.0363132841885089,train,i have you and kaze i need more.
False,3.314010869898198,1,1,1,Suspected_False_Negative,5,0,0.963629961013794,0.0363700054585933,train,putting mustard on macaroni is a thing outside of jail whew chile the ghetto
False,3.313289732794639,1,1,1,Suspected_False_Negative,1,0,0.9636037349700928,0.0363962426781654,train,Good sih menurutku kalian aj suka merendahkn org diem
False,3.312958878003766,1,1,1,Suspected_False_Negative,4,0,0.963591694831848,0.0364082865417003,train,told my dad to go buy cookies for the graduation reception...this nigga bought oreos.
False,3.312699735412355,1,1,1,Suspected_False_Negative,4,0,0.9635822772979736,0.0364177227020263,train,Makin biadap makin berprestasi
False,3.3083209522317847,1,1,1,Suspected_False_Negative,1,0,0.9634224772453308,0.0365775376558303,train,"buy more ammo, folks, because the ig report shows"
False,3.301981494764072,1,1,1,Suspected_False_Negative,5,0,0.9631898403167723,0.0368101559579372,train,nigga then how can you say bo is the best cod  url
False,3.301252189894616,1,1,1,Suspected_False_Negative,4,0,0.9631629586219788,0.0368370115756988,train,"Keluarkan dari sekolah, tolong dong yang bisa bantu viralkan ke kepala sekolahnya, mohon bantuannya"
False,3.299916662318176,1,1,1,Suspected_False_Negative,1,0,0.9631137251853944,0.036886241286993,train,ha ha ha ha ha ha. they were paid what they were worth.
False,3.2995906057453306,1,1,1,Suspected_False_Negative,4,0,0.9631016850471495,0.0368982702493667,train,holy man from switzerland tells daily mail that cancer caused by immigrants
False,3.298537026012423,1,0,0,Suspected_False_Positive,5,1,0.036937166005373,0.9630628824234008,train,airpods are cool and all until you lose those hoes every number min
False,3.295095938174924,1,0,0,Suspected_False_Positive,1,1,0.0370644889771938,0.962935507297516,val,couple friends you know bitches get funny
False,3.2946588224404194,1,1,1,Suspected_False_Negative,2,0,0.962919294834137,0.0370806939899921,train,they would be better off just sitting out in the sun eating a dirt sundae .
False,3.2899517074358604,1,0,0,Suspected_False_Positive,4,1,0.0372556485235691,0.9627443552017212,train,user user naxals are as bad as jihadis
False,3.2872541482011,1,1,1,Suspected_False_Negative,4,0,0.9626436829566956,0.0373562835156917,train,user user a closeted gay man named donald trump
False,3.285212505323828,1,0,0,Suspected_False_Positive,2,1,0.0374326296150684,0.9625673294067384,train,yah admin nya golongan pengonsumsi mecin pil pcc otak kamu rusak min
False,3.2834299029390666,1,0,0,Suspected_False_Positive,5,1,0.0374994166195392,0.9625005125999452,train,all jews world wide are about to have everyone in proximity attacking them
False,3.2832880517389493,1,0,0,Suspected_False_Positive,4,1,0.0375047363340854,0.9624952673912048,train,no duh its pathetic!
False,3.281664256741516,1,1,1,Suspected_False_Negative,1,0,0.9624342918395996,0.0375656858086586,train,"yang relawan Mulyono ,bayaran nya tetap berlanjut makanya mereka gak bubar"
False,3.280957740530334,1,0,0,Suspected_False_Positive,2,1,0.0375922359526157,0.9624077677726746,train,the show is crap .
False,3.2771336614906987,1,0,0,Suspected_False_Positive,2,1,0.0377362668514251,0.9622637033462524,val,"Punya kompetensi, tapi mereka nggak tegak lurus kepada konstitusi. Mereka udah jadi alat kekuasaan, ini lho masalahnya. Dikasih fleksibilitas cuma bikin sakit hati."
False,3.27669978646477,1,1,1,Suspected_False_Negative,5,0,0.962247371673584,0.0377526432275772,train,Saya mencoba melupakan hal itu tetapi akhirnya itu membuat saya sedih sehingga Tuhan akan kehilangan kekecewaan
False,3.274190540556365,1,0,0,Suspected_False_Positive,4,1,0.0378474928438663,0.9621524810791016,train,Bucky Planga Plongangoo
False,3.273413155389495,1,0,0,Suspected_False_Positive,3,1,0.0378769263625144,0.9621230959892272,val,user lmfao if u knew the dykes i knew you d get it
False,3.2729847253479414,1,1,1,Suspected_False_Negative,2,0,0.9621068835258484,0.0378931574523448,train,mondaymorning mondaymotivation mondaymood mondaythoughts another republicans   trump swamp lier !!   maga women christianity url
False,3.2722968876886345,1,1,1,Suspected_False_Negative,5,0,0.962080717086792,0.0379192307591438,val,#VALUE!
False,3.271659004382754,1,1,1,Suspected_False_Negative,3,0,0.962056577205658,0.0379434265196323,train,i can  t go out sad over no nigga
False,3.27127175878514,1,1,1,Suspected_False_Negative,5,0,0.9620419144630432,0.0379581227898597,train,Duuhhh duhh... sarung mukena itu yaa
False,3.2706074592476724,1,1,1,Suspected_False_Negative,2,0,0.9620166420936584,0.0379833467304706,train,there are so many race mixing ads on tv that it gets overwhelming .
False,3.269645101173773,1,1,1,Suspected_False_Negative,1,0,0.9619801044464112,0.0380199179053306,train,"thank you for your kind words , hope to meet you in the new white world one day soon ."
False,3.268877212514368,1,1,1,Suspected_False_Negative,2,0,0.9619508981704712,0.0380491241812706,train,there are two kinds of women women who do anal and women who are attractive
False,3.2684139241897614,1,1,1,Suspected_False_Negative,4,0,0.9619332551956176,0.0380667559802532,train,user user just like close friendship is basicly gay relationship
False,3.2651017944215583,1,1,1,Suspected_False_Negative,3,0,0.9618069529533386,0.0381930470466613,train,send this spear chucking jigaboo to somalia
False,3.2650416150137533,1,0,0,Suspected_False_Positive,2,1,0.0381953455507755,0.9618046283721924,val,i just hope its ab how dumb he is and that shane isnt all awww lets forgive him bc if he does that im unstanning
False,3.263664331126723,1,1,1,Suspected_False_Negative,1,0,0.9617520570755004,0.038247987627983,train,are you sure the one on the left is female or even human ?
False,3.263464197577084,1,1,1,Suspected_False_Negative,1,0,0.9617443084716796,0.0382556430995464,train,get the honky cat
False,3.26246208728037,1,1,1,Suspected_False_Negative,3,0,0.961706042289734,0.0382939986884593,train,"Korean ama Indo mirip... Yang jago cuma 1-2 ( segelintir) pemain tapi ngira nya 11 pemain jago semuaaa... 😂 , dimana kelas 1 nya kita, kalo di bandingkan dengan negara veteran bola paling kita masuk kelas 3 na mereka... jadi secara kualitas juga uda beda.. over confident lahhh 😂😂😅"
False,3.260893586827332,1,1,1,Suspected_False_Negative,5,0,0.9616458415985109,0.0383541099727153,train,hitler met with muslim leaders he had a lot in common
False,3.2585926313045848,1,0,0,Suspected_False_Positive,5,1,0.038442462682724,0.9615575671195984,train,"""HEH UDH NAPA HATE NYA CAPE GW BACA NYA"""
False,3.255078233228783,1,1,1,Suspected_False_Negative,1,0,0.9614222049713136,0.0385778024792671,train,he is really on my line singing negro spirituals..!!
False,3.254201897850842,1,1,1,Suspected_False_Negative,4,0,0.9613884091377258,0.0386116243898868,train,"keknya dulu nama aslinya bahlul, cuma waktu penulisan di akta kelahiran si petugasnya typo jadinya ditulis bahlil, nah karna udah males ngurus pembetulan jadinya dibiarin aja deh namanya jadi bahlil"
False,3.2541891624325334,1,1,1,Suspected_False_Negative,2,0,0.9613878726959229,0.0386121161282062,train,user user so how do you feel about camel jockey and those terms
False,3.253894845794617,1,1,1,Suspected_False_Negative,5,0,0.9613764882087708,0.0386234819889068,train,good job sarcasm. also great they have gun control laws its saving lives! more sarcasm.
False,3.252827987049401,1,1,1,Suspected_False_Negative,4,0,0.961335301399231,0.0386647097766399,train,kok bisa masih punya temen sih? herann ga pada geregetan ðŸ˜­
False,3.2526035200275776,1,1,1,Suspected_False_Negative,1,0,0.9613265991210938,0.0386733897030353,train,Saya benci pertanyaan tentang alan dengan amelia dh la tidak ada uang untuk meminjam danau cb tul pasta saya harus mendapatkan saya
False,3.24892837602526,1,1,1,Suspected_False_Negative,2,0,0.9611841440200806,0.0388157814741134,train,"these ideas need to be normalized, which is a big undertaking."
False,3.248572473282458,1,0,0,Suspected_False_Positive,1,1,0.0388295985758304,0.9611704349517822,train,they are trappedtriggered  by trump  to show how ignorant they are.
False,3.2476756498203216,1,1,1,Suspected_False_Negative,5,0,0.9611356258392334,0.0388644374907016,train,free gay muscle anime pictures best household sex toys sex change tests
False,3.245831405802294,1,1,1,Suspected_False_Negative,1,0,0.961063802242279,0.0389361791312694,train,deepstate      you are going down! maga redwaverising redwave walkawayfromdemocrats walkaway walkawaymarch  make this viral url
False,3.2457646256028854,1,1,1,Suspected_False_Negative,3,0,0.9610612988471984,0.0389387793838977,train,how much longer are we going to wait for them to take care of themselves ?
False,3.245745204691413,1,1,1,Suspected_False_Negative,2,0,0.9610605239868164,0.0389395356178283,train,Cape gw liat senyum mu bg
False,3.2457417606282606,1,1,1,Suspected_False_Negative,4,0,0.9610602855682372,0.0389396697282791,train,kesabaran ariel tatum diuji bangetðŸ˜‚ðŸ˜‚ðŸ˜‚
False,3.2443578250328367,1,0,0,Suspected_False_Positive,1,1,0.0389935970306396,0.9610064625740052,train,relawan hanya cari isi perut ke penguasa
False,3.2441825319310977,1,1,1,Suspected_False_Negative,2,0,0.960999608039856,0.0390004329383373,train,"my daughter said she had only touched the apeling s back , not hit her ."
False,3.243260623588229,1,0,0,Suspected_False_Positive,1,1,0.0390364043414592,0.9609636068344116,train,bis die  dummen  mitbekommen wieviele wirklich kommen.......dann wird es interessant.
False,3.24149213068702,1,1,1,Suspected_False_Negative,4,0,0.9608945250511168,0.0391055010259151,train,read multifandom as muslim maybe i should go sleep
False,3.240668163274195,1,1,1,Suspected_False_Negative,1,0,0.9608622193336488,0.0391377359628677,train,albert  conservatives are spreading the lie anderson cooper faked a hurricane... url
False,3.2401419336666515,1,0,0,Suspected_False_Positive,2,1,0.0391583368182182,0.9608416557312012,val,"im tired off that piss poor excuse from conservatives which is pretty much synonymous with bigot nowadays. its not fear they feel, its shame. the same shame all hypocrites feel."
False,3.239632050156994,1,1,1,Suspected_False_Negative,4,0,0.9608216285705566,0.0391783080995082,train,gt;comparing antifa weaklings to wwii soldiers
False,3.2373981354728256,1,1,1,Suspected_False_Negative,5,0,0.9607340693473816,0.0392659269273281,train,"setelah menjelajahi beberapa negara, akhirnya kembali ke produk lokal🔥"
False,3.235431732575772,1,1,1,Suspected_False_Negative,1,0,0.9606568217277528,0.0393432155251503,train,"i think we america, as a nation, are roaring full on toward peakretard."
False,3.233158611175043,1,1,1,Suspected_False_Negative,2,0,0.9605672955513,0.0394327491521835,train,"""Pengambilan fotonya sudah bagus mantap dan keren.. tinggal pengambilan ARWAH nya aja yang belum"""
False,3.230536957517478,1,0,0,Suspected_False_Positive,2,1,0.0395362637937068,0.9604637622833252,train,user user she  a retard
False,3.2278780839748475,1,1,1,Suspected_False_Negative,5,0,0.9603584408760072,0.0396415255963802,train,alert candace owens was just attacked by antifa url
False,3.227224799133336,1,1,1,Suspected_False_Negative,4,0,0.9603325724601746,0.0396674312651157,train,angry sheboon trashes liquor store .
False,3.226634166459964,1,1,1,Suspected_False_Negative,2,0,0.9603092074394226,0.0396908670663833,train,ini karena kamera atau apaa kok dark banget
False,3.2259723138848044,1,1,1,Suspected_False_Negative,5,0,0.9602828025817872,0.0397171452641487,train,dont mess with niggas from marcy projects george zimmerman! you gonna get lit!
False,3.225681496268398,1,0,0,Suspected_False_Positive,4,1,0.0397286973893642,0.9602712392807008,val,"lo pada sadar gasih, tuhan lg nunjukin tabiat aslinya dan suaminya ??"
False,3.22443805879164,1,1,1,Suspected_False_Negative,4,0,0.9602218866348268,0.0397781282663345,train,"libtard meathead rob reiners latest film earns only , on its opening."
False,3.22375238868892,1,1,1,Suspected_False_Negative,2,0,0.9601946473121644,0.0398054122924804,train,good grief!  thats a relief!  now get rid of antifa.
False,3.222606785050943,1,1,1,Suspected_False_Negative,3,0,0.9601489305496216,0.039851039648056,train,repost .  kush blunt convos?? a simple minded ho made this pic i bet
False,3.220895222660725,1,1,1,Suspected_False_Negative,5,0,0.9600806832313538,0.0399193055927753,train,"Semoga amanah jd pelatih, jangan pernah menyogok ketika sudah jadi pelatih profesional. Jika, pemain tidak layak squadmu terus ada bayaran untuk masuk tim mu. Kamu harus menolak itu."
False,3.220394310274138,1,1,1,Suspected_False_Negative,5,0,0.9600606560707092,0.0399393066763877,train,so an english teacher was seduced by a teenagers postit notes !?!?
False,3.2201507088213224,1,0,0,Suspected_False_Positive,3,1,0.0399490371346473,0.9600510001182556,train,i learned when white ppl hate you they really hate yo fuckin guts
False,3.2198765882617577,1,1,1,Suspected_False_Negative,2,0,0.9600400328636168,0.0399599894881248,train,"gini nih curhat sama orang tua yang gak mau rugi dah bayar mahal, disuruh kita diem aja dan jaga diri baik-baik, pas anaknya bundir baru merengek"
False,3.2186570103565493,1,1,1,Suspected_False_Negative,5,0,0.9599912762641908,0.0400087535381317,train,YANG APA KAMU MENGABULKAN DOA KU UNTUK KLOSDONECEPATNYA OKEY KALO ITU MAU KAMU
False,3.2175415936594254,1,1,1,Suspected_False_Negative,3,0,0.9599465131759644,0.040053404867649,train,teman makan teman ðŸ¥±
False,3.217378098820169,1,0,0,Suspected_False_Positive,1,1,0.0400599539279937,0.9599400758743286,train,"betul, jangan bawa'yang ga bersangkutan"
False,3.216060607101126,1,1,1,Suspected_False_Negative,4,0,0.9598872065544128,0.040112767368555,train,Yg buly yg kampungan
False,3.2157499108846817,1,1,1,Suspected_False_Negative,1,0,0.9598748087882996,0.0401252321898937,train,Semoga mbk Lisa sehat selalu ya sampai idul Adha 🤗🤗
False,3.214320059047089,1,1,1,Suspected_False_Negative,2,0,0.959817349910736,0.0401826463639736,train,hok cuhh
False,3.2127382130731776,1,0,0,Suspected_False_Positive,5,1,0.0402462594211101,0.9597538113594056,train,i  m sick an tired of yall bitches that say your freaks but only like getting choked foh
False,3.210563142395502,1,0,0,Suspected_False_Positive,3,1,0.0403338931500911,0.959666073322296,train,i feel like dealing with us dykes or studs is difficult
False,3.209262248939378,1,0,0,Suspected_False_Positive,1,1,0.0403863973915576,0.959613561630249,train,anjir gua kira sultan beneran ??????
False,3.2082899459431227,1,0,0,Suspected_False_Positive,5,1,0.0404256843030452,0.959574282169342,train,its all liberals have. they are truly vile.
False,3.205448346615273,1,1,1,Suspected_False_Negative,5,0,0.9594592452049256,0.0405407212674617,train,follow me for pro white news and talking points
False,3.2050434689873795,1,0,0,Suspected_False_Positive,1,1,0.0405571386218071,0.9594429135322572,val,they have no water no food but breed exponentially the human race is fucking retarded world water day
False,3.199223462674897,1,1,1,Suspected_False_Negative,2,0,0.9592061638832092,0.0407938696444034,train,mirip ursula di little mermaid
False,3.1973629087574365,1,1,1,Suspected_False_Negative,1,0,0.9591301679611206,0.0408698394894599,train,logo arsenal versi hijab
False,3.1925790536098013,1,1,1,Suspected_False_Negative,5,0,0.958934247493744,0.0410658232867717,train,Ini salah satu bukti lagi kalau striker/pemain bola terbaik di masanya gk menjamin kalau dia itu pelatih yg bagus sama kek Patrick Star yg jadi pelatih timnas Indonesia kmren wkwk
False,3.192423217209768,1,1,1,Suspected_False_Negative,1,0,0.9589277505874634,0.0410722233355045,val,thanks joe!!! my sanity was forsaken a looong time ago hahaha
False,3.190358728242848,1,1,1,Suspected_False_Negative,5,0,0.958842933177948,0.0411571040749549,train,not surprising. that in cnnor nigga was on the payroll
False,3.189912051371925,1,0,0,Suspected_False_Positive,5,1,0.0411754921078681,0.9588245153427124,train,right. dang. she is the s...t
False,3.189437901786308,1,0,0,Suspected_False_Positive,4,1,0.0411950200796127,0.9588050246238708,train,user user you can be a thot and still not have hoes
False,3.188881456300419,1,1,1,Suspected_False_Negative,4,0,0.9587820768356324,0.0412179492413997,train,a british comics publisher doesnt want whites at conventions   moonbats comicsgate racism comicbooks politics england comicgate
False,3.1871786058026434,1,1,1,Suspected_False_Negative,4,0,0.9587117433547974,0.0412881970405578,train,i mean it worked for gun control right? url
False,3.186991583718291,1,0,0,Suspected_False_Positive,5,1,0.0412959195673465,0.9587040543556212,train,2025 full cowoâ€ ketahuan selingkuhðŸ˜­ðŸ˜­
False,3.1865839192234056,1,1,1,Suspected_False_Negative,1,0,0.95868718624115,0.0413127578794956,train,"sholat paling depan, titid juga langsung ke depan"
False,3.1843737014615474,1,0,0,Suspected_False_Positive,4,1,0.0414041690528392,0.958595871925354,train,yeah and youre gonna play with retards who wanna do drugs all day but ;;;
False,3.1835810765992907,1,0,0,Suspected_False_Positive,3,1,0.0414370000362396,0.958562970161438,train,number liners are old oredi bitches we old old dumb
False,3.1828392964709926,1,1,1,Suspected_False_Negative,1,0,0.958532214164734,0.0414677485823631,val,Aku tak tahu kenapa bila time gaduh je english aku automatic power Aku rasa time exam nanti kena gaduh dulu before jawab
False,3.180673724366857,1,1,1,Suspected_False_Negative,2,0,0.9584423899650574,0.0415576472878456,train,and i say send her to israel on the next boat.
False,3.1750431765546847,1,1,1,Suspected_False_Negative,2,0,0.958207666873932,0.0417922995984554,train,kelak anak mereka akan dijadikan seperti ini
False,3.172701763458102,1,1,1,Suspected_False_Negative,5,0,0.958109736442566,0.0418902672827243,train,udh gayanya met?
False,3.1722887701402787,1,0,0,Suspected_False_Positive,5,1,0.0419075712561607,0.958092451095581,train,tipuan
False,3.1694352903759966,1,1,1,Suspected_False_Negative,4,0,0.9579726457595824,0.042027324438095,train,bukti nyata NPD yang bisa diliat seluruh warga indonesiaaa ????
False,3.1666708079650605,1,0,0,Suspected_False_Positive,1,1,0.0421436689794063,0.9578563570976256,train,likely an antifa thug who plasterd himself with temptatts for the interview with the shitlib press...
False,3.1663895745736093,1,1,1,Suspected_False_Negative,5,0,0.9578444361686708,0.042155522853136,train,hi  another refugee from twit i just got shoahed  username was msmlies
False,3.1631692545355263,1,0,0,Suspected_False_Positive,1,1,0.0422914959490299,0.957708477973938,train,wrongthink is literally all just smart ancaps and retarded national socialists
False,3.162400646968601,1,0,0,Suspected_False_Positive,2,1,0.0423240140080452,0.9576760530471802,train,you left out the women you can not have a nazi circle jerk with them
False,3.160235189079222,1,1,1,Suspected_False_Negative,2,0,0.9575842022895812,0.042415764182806,train,major chimpout at hip hop awards .
False,3.157183349634163,1,0,0,Suspected_False_Positive,4,1,0.0425454080104827,0.9574545621871948,train,put the thooka down pussy nigga put yo fist up
False,3.157040899111073,1,0,0,Suspected_False_Positive,2,1,0.0425514690577983,0.9574485421180724,train,user i slick found them hoes roun
False,3.156810587200237,1,1,1,Suspected_False_Negative,1,0,0.9574387073516846,0.0425612702965736,train,YouTubers elit gaji sulit??????
False,3.1567243761273827,1,0,0,Suspected_False_Positive,2,1,0.0425649397075176,0.9574350118637084,train,fungsinya bikin gaduh dan untuk menutupi bobroknya rezim 10 th yg lalu
False,3.1528604838618994,1,1,1,Suspected_False_Negative,2,0,0.9572702646255492,0.0427297241985797,train,Ibu ini lrbih cerdas daripada para relawan
False,3.151963253998725,1,1,1,Suspected_False_Negative,2,0,0.957231879234314,0.0427680797874927,train,she should ask a few native americans what their take on this is.
False,3.151565788264244,1,1,1,Suspected_False_Negative,4,0,0.957214891910553,0.0427850820124149,train,"""muka lu sensual tapi norak kenapa dah"""
False,3.151274930227945,1,1,1,Suspected_False_Negative,1,0,0.9572024941444396,0.042797528207302,train,Aku beria sekalipun bukannya kau nak appreciate
False,3.1491218533590053,1,0,0,Suspected_False_Positive,2,1,0.0428897738456726,0.9571102261543274,train,are you kidding me? im so pissed for you. he is a sorry excuse for a human being.
False,3.14884299342795,1,1,1,Suspected_False_Negative,2,0,0.9570982456207277,0.0429017357528209,train,if they were the fbi knew and did nothing
False,3.1482244121866705,1,1,1,Suspected_False_Negative,3,0,0.9570716619491576,0.0429282821714878,val,in britain the prime minister a childless woman london mayor a moslem invader in command of london police a lesbian in command of london fire brigade a fat woman scotland first minister a childless woman
False,3.146162751330224,1,0,0,Suspected_False_Positive,3,1,0.0430168770253658,0.9569831490516664,train,"democrats, the mullahs, boko haram, and the paleshitians vs. the golden age."
False,3.145110068267677,1,1,1,Suspected_False_Negative,4,0,0.956937849521637,0.0430621840059757,train,yeah she is a real blond just like uncle donnie
False,3.1448636329182764,1,0,0,Suspected_False_Positive,2,1,0.043072797358036,0.9569272398948668,train,user this is the twat who wants to start another holocaust in eire
False,3.139976812676668,1,1,1,Suspected_False_Negative,1,0,0.9567161798477172,0.0432838015258312,train,hillary and  least  other angrydemocrats worldwarq wwgwga maga redtsunami americafirst walkaway truth url
False,3.1364002629638343,1,0,0,Suspected_False_Positive,3,1,0.0434388853609561,0.9565611481666564,train,when my big unc come back im snitchin tired of this retarded ass boi
False,3.1352689655449937,1,0,0,Suspected_False_Positive,3,1,0.0434880554676055,0.9565119743347168,train,"tanpa kita sadari, skrg kita yg menjadi pembully"
False,3.134509514359872,1,1,1,Suspected_False_Negative,3,0,0.9564788937568665,0.0435210950672626,train,si jule pasti di gosipin sama pegawai2 playtopia dan ibu-ibu di situ 😅
False,3.1319509472723306,1,1,1,Suspected_False_Negative,4,0,0.9563673734664916,0.0436325892806053,train,i knows yall white folk only be playin wit me. i colored and i knows my place
False,3.131499823032791,1,1,1,Suspected_False_Negative,4,0,0.9563477635383606,0.0436522774398326,train,do they drug test in tennis? shes on some serious hormones or testosterone
False,3.1293185209861027,1,1,1,Suspected_False_Negative,5,0,0.9562524557113647,0.0437476001679897,train,i am slut for attention
